E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
76,84,95,95,95,72,93.87907,93.87907,93.87907,93.87907,398.7926,
75,84,95,99,96,71,93.87907,93.87907,93.87907,93.87907,444.92264,
75,84,95,95,95,73,93.87907,93.87907,93.87907,93.87907,441.93872,
75,85,96,95,95,71,93.87907,93.87907,93.87907,93.87907,444.16968,
74,84,94,95,98,73,93.87907,93.87907,93.87907,93.87907,444.92264,
74,87,96,96,96,71,93.87907,93.87907,93.87907,93.87907,444.92264,
73,84,95,98,98,70,93.87907,93.87907,93.87907,93.87907,446.42892,
74,82,95,95,96,68,93.87907,93.87907,93.87907,93.87907,448.7065,
73,86,96,95,96,70,93.87907,93.87907,93.87907,93.87907,449.47058,
73,83,95,95,94,69,93.87907,93.87907,93.87907,93.87907,450.23248,
74,85,95,96,96,69,93.87907,93.87907,93.87907,93.87907,452.53983,
74,84,97,95,95,70,93.87907,93.87907,93.87907,93.87907,456.42682,
74,87,92,96,96,72,93.87907,93.87907,93.87907,93.87907,457.21448,
72,85,95,95,96,69,93.87907,93.87907,93.87907,93.87907,496.5781,
73,83,94,96,96,72,93.87907,93.87907,93.87907,93.87907,497.4692,
72,84,95,96,98,71,93.87907,93.87907,93.87907,93.87907,501.9833,
72,83,93,90,96,69,93.87907,93.87907,93.87907,93.87907,507.47833,
72,84,95,95,95,68,93.87907,93.87907,93.87907,93.87907,505.63873,
72,84,96,97,94,69,93.87907,93.87907,93.87907,93.87907,505.63873,
72,84,94,95,95,68,93.87907,93.87907,93.87907,93.87907,503.8058,
72,84,95,94,92,69,93.87907,93.87907,93.87907,93.87907,505.63873,
71,86,95,96,96,69,93.87907,93.87907,93.87907,93.87907,511.19717,
73,83,94,93,95,69,93.87907,93.87907,93.87907,93.87907,509.3363,
72,83,94,96,96,68,93.87907,93.87907,93.87907,93.87907,511.19717,
72,83,95,96,96,68,93.87907,93.87907,93.87907,93.87907,512.13794,
72,83,96,96,96,68,93.87907,93.87907,93.87907,93.87907,503.8058,
71,84,95,96,99,69,93.87907,93.87907,93.87907,93.87907,503.8058,
71,83,94,96,95,68,93.87907,93.87907,93.87907,93.87907,500.16745,
72,85,96,95,96,69,93.87907,93.87907,93.87907,93.87907,505.63873,
72,87,95,95,96,68,93.87907,93.87907,93.87907,93.87907,507.47833,
71,85,96,96,96,69,93.87907,93.87907,93.87907,93.87907,509.3363,
72,84,96,99,97,69,93.87907,93.87907,93.87907,93.87907,514.0169,
72,83,94,94,95,68,93.87907,93.87907,93.87907,93.87907,512.13794,
68,84,96,96,96,69,93.87907,93.87907,93.87907,93.87907,511.19717,
71,85,95,96,96,68,93.87907,93.87907,93.87907,93.87907,509.3363,
71,84,94,96,94,67,93.87907,93.87907,93.87907,93.87907,506.5577,
71,84,94,93,95,68,93.87907,93.87907,93.87907,93.87907,506.5577,
72,84,95,96,97,68,93.87907,93.87907,93.87907,93.87907,432.43634,
72,83,93,94,94,63,93.87907,93.87907,93.87907,93.87907,428.16528,
71,84,95,96,96,69,93.87907,93.87907,93.87907,93.87907,441.1942,
72,85,98,97,96,68,93.87907,93.87907,93.87907,93.87907,437.5104,
72,84,95,95,95,69,93.87907,93.87907,93.87907,93.87907,435.32285,
71,84,95,97,96,68,93.87907,93.87907,93.87907,93.87907,440.4543,
71,85,94,95,95,68,93.87907,93.87907,93.87907,93.87907,442.67438,
71,84,94,95,96,68,93.87907,93.87907,93.87907,93.87907,441.93872,
72,84,95,96,98,68,93.87907,93.87907,93.87907,93.87907,441.93872,
72,84,95,95,95,68,93.87907,93.87907,93.87907,93.87907,444.16968,
71,80,94,96,96,68,93.87907,93.87907,93.87907,93.87907,443.42142,
72,83,95,95,94,63,93.87907,93.87907,93.87907,93.87907,444.16968,
71,81,94,95,92,68,93.87907,93.87907,93.87907,93.87907,411.72482,
72,84,95,96,96,70,93.87907,93.87907,93.87907,93.87907,415.06485,
72,84,95,94,91,68,93.87907,93.87907,93.87907,93.87907,406.46887,
68,83,95,95,95,67,93.87907,93.87907,93.87907,93.87907,400.6865,
72,85,95,97,97,68,93.87907,93.87907,93.87907,93.87907,406.46887,
71,83,95,95,95,68,93.87907,93.87907,93.87907,93.87907,413.05887,
73,84,96,96,94,64,93.87907,93.87907,93.87907,93.87907,411.72482,
71,84,95,96,95,64,93.87907,93.87907,93.87907,93.87907,408.42728,
71,83,95,95,96,68,93.87907,93.87907,93.87907,93.87907,415.73672,
72,83,90,96,95,68,93.87907,93.87907,93.87907,93.87907,414.39087,
71,84,96,98,96,69,93.87907,93.87907,93.87907,93.87907,407.77652,
71,83,94,96,96,69,93.87907,93.87907,93.87907,93.87907,407.11752,
71,84,96,96,96,69,93.87907,93.87907,93.87907,93.87907,360.47705,
72,84,95,96,96,69,93.87907,93.87907,93.87907,93.87907,353.11932,
71,84,96,96,95,68,93.87907,93.87907,93.87907,93.87907,354.15536,
72,84,98,96,96,68,93.87907,93.87907,93.87907,93.87907,355.71786,
72,84,95,98,96,68,93.87907,93.87907,93.87907,93.87907,356.76697,
73,85,97,96,97,68,93.87907,93.87907,93.87907,93.87907,361.54846,
72,83,94,94,94,70,93.87907,93.87907,93.87907,93.87907,363.16296,
70,84,96,96,96,67,93.87907,93.87907,93.87907,93.87907,363.70642,
71,84,95,95,95,68,93.87907,93.87907,93.87907,93.87907,363.16296,
71,85,97,96,96,68,93.87907,93.87907,93.87907,93.87907,354.67725,
72,85,96,95,96,69,93.87907,93.87907,93.87907,93.87907,348.02155,
72,84,95,95,95,67,93.87907,93.87907,93.87907,93.87907,354.15536,
73,85,96,95,96,71,93.87907,93.87907,93.87907,93.87907,303.5359,
73,84,94,96,94,65,93.87907,93.87907,93.87907,93.87907,303.5359,
72,84,94,95,99,71,93.87907,93.87907,93.87907,93.87907,305.548,
72,83,91,96,96,67,93.87907,93.87907,93.87907,93.87907,306.35565,
72,83,95,96,96,69,93.87907,93.87907,93.87907,93.87907,303.5359,
73,82,91,96,97,68,93.87907,93.87907,93.87907,93.87907,303.93448,
71,84,94,95,95,70,93.87907,93.87907,93.87907,93.87907,303.5359,
72,85,95,95,95,69,93.87907,93.87907,93.87907,93.87907,303.5359,
72,83,93,97,96,69,93.87907,93.87907,93.87907,93.87907,303.5359,
74,83,95,95,96,73,93.87907,93.87907,93.87907,93.87907,305.95392,
73,85,95,96,96,70,93.87907,93.87907,93.87907,93.87907,304.3359,
71,84,95,97,96,70,93.87907,93.87907,93.87907,93.87907,308.40292,
71,84,94,94,95,69,93.87907,93.87907,93.87907,93.87907,248.44669,
72,84,95,95,94,65,93.87907,93.87907,93.87907,93.87907,247.04797,
72,83,95,99,96,70,93.87907,93.87907,93.87907,93.87907,247.6084,
73,86,98,95,95,70,93.87907,93.87907,93.87907,93.87907,245.94405,
73,83,95,95,95,68,93.87907,93.87907,93.87907,93.87907,247.6084,
73,81,95,95,95,69,93.87907,93.87907,93.87907,93.87907,248.72928,
70,84,95,95,95,68,93.87907,93.87907,93.87907,93.87907,247.6084,
71,83,94,97,96,69,93.87907,93.87907,93.87907,93.87907,245.66463,
72,85,96,96,96,69,93.87907,93.87907,93.87907,93.87907,249.28972,
72,84,94,96,95,69,93.87907,93.87907,93.87907,93.87907,249.57326,
72,84,95,96,95,69,93.87907,93.87907,93.87907,93.87907,249.57326,
72,83,95,97,96,70,93.87907,93.87907,93.87907,93.87907,248.1663,
72,84,95,95,95,69,93.87907,93.87907,93.87907,93.87907,192.2779,
73,84,94,94,93,68,93.87907,93.87907,93.87907,93.87907,193.14534,
76,84,94,95,96,71,93.87907,93.87907,93.87907,93.87907,193.67065,
73,84,96,99,96,70,93.87907,93.87907,93.87907,93.87907,193.67065,
