E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
96,87,92,92,92,94,93.87907,93.87907,93.87907,93.87907,419.81653,
95,87,91,91,88,93,93.87907,93.87907,93.87907,93.87907,449.47058,
96,88,91,92,88,94,93.87907,93.87907,93.87907,93.87907,452.53983,
96,88,92,91,88,93,93.87907,93.87907,93.87907,93.87907,454.0858,
96,87,90,91,85,93,93.87907,93.87907,93.87907,93.87907,453.31042,
97,87,92,92,88,93,93.87907,93.87907,93.87907,93.87907,447.18912,
95,87,90,93,89,93,93.87907,93.87907,93.87907,93.87907,447.18912,
96,86,89,90,87,92,93.87907,93.87907,93.87907,93.87907,452.53983,
96,87,90,91,87,91,93.87907,93.87907,93.87907,93.87907,452.53983,
96,86,91,92,91,95,93.87907,93.87907,93.87907,93.87907,457.99652,
95,86,90,92,88,93,93.87907,93.87907,93.87907,93.87907,457.99652,
96,87,90,91,87,93,93.87907,93.87907,93.87907,93.87907,455.64743,
95,87,93,93,87,92,93.87907,93.87907,93.87907,93.87907,457.21448,
96,87,90,88,87,93,93.87907,93.87907,93.87907,93.87907,508.40842,
96,87,90,88,86,93,93.87907,93.87907,93.87907,93.87907,501.9833,
96,87,89,83,85,93,93.87907,93.87907,93.87907,93.87907,496.5781,
96,89,90,85,85,92,93.87907,93.87907,93.87907,93.87907,493.91055,
96,87,87,84,85,92,93.87907,93.87907,93.87907,93.87907,493.02203,
100,87,89,85,85,92,93.87907,93.87907,93.87907,93.87907,514.9668,
95,87,90,87,86,93,93.87907,93.87907,93.87907,93.87907,528.47156,
95,83,89,84,85,93,93.87907,93.87907,93.87907,93.87907,541.516,
97,88,90,86,86,94,93.87907,93.87907,93.87907,93.87907,554.0025,
95,87,90,86,85,92,93.87907,93.87907,93.87907,93.87907,560.4046,
97,88,90,85,84,92,93.87907,93.87907,93.87907,93.87907,538.4632,
97,89,90,85,83,93,93.87907,93.87907,93.87907,93.87907,510.27368,
96,87,89,84,84,91,93.87907,93.87907,93.87907,93.87907,487.7654,
95,87,89,83,84,92,93.87907,93.87907,93.87907,93.87907,497.4692,
96,88,88,84,85,92,93.87907,93.87907,93.87907,93.87907,497.4692,
97,85,85,84,85,93,93.87907,93.87907,93.87907,93.87907,500.16745,
96,88,88,84,85,93,93.87907,93.87907,93.87907,93.87907,496.5781,
95,87,90,83,84,91,93.87907,93.87907,93.87907,93.87907,498.37335,
97,88,89,84,84,92,93.87907,93.87907,93.87907,93.87907,498.37335,
97,86,87,81,85,93,93.87907,93.87907,93.87907,93.87907,501.9833,
96,87,89,84,84,94,93.87907,93.87907,93.87907,93.87907,500.16745,
96,87,90,84,83,87,93.87907,93.87907,93.87907,93.87907,495.68103,
96,88,90,86,86,93,93.87907,93.87907,93.87907,93.87907,487.7654,
96,88,89,83,84,91,93.87907,93.87907,93.87907,93.87907,494.79688,
97,85,87,86,87,94,93.87907,93.87907,93.87907,93.87907,445.68024,
97,88,90,85,84,92,93.87907,93.87907,93.87907,93.87907,446.42892,
99,87,90,85,85,92,93.87907,93.87907,93.87907,93.87907,448.7065,
96,86,91,88,87,93,93.87907,93.87907,93.87907,93.87907,445.68024,
96,87,90,85,81,93,93.87907,93.87907,93.87907,93.87907,448.7065,
97,87,91,86,87,97,93.87907,93.87907,93.87907,93.87907,445.68024,
96,87,90,86,85,96,93.87907,93.87907,93.87907,93.87907,448.7065,
97,86,90,86,86,97,93.87907,93.87907,93.87907,93.87907,452.53983,
95,87,90,85,85,92,93.87907,93.87907,93.87907,93.87907,451.77057,
96,88,90,86,86,93,93.87907,93.87907,93.87907,93.87907,450.23248,
96,88,91,86,86,92,93.87907,93.87907,93.87907,93.87907,448.7065,
96,87,90,84,84,93,93.87907,93.87907,93.87907,93.87907,449.47058,
96,91,92,91,88,91,93.87907,93.87907,93.87907,93.87907,401.96024,
97,88,91,91,89,92,93.87907,93.87907,93.87907,93.87907,403.238,
97,87,91,91,88,96,93.87907,93.87907,93.87907,93.87907,403.238,
96,89,92,91,89,94,93.87907,93.87907,93.87907,93.87907,403.88458,
96,87,91,90,88,93,93.87907,93.87907,93.87907,93.87907,403.88458,
96,90,91,91,88,94,93.87907,93.87907,93.87907,93.87907,407.77652,
98,87,91,91,88,93,93.87907,93.87907,93.87907,93.87907,400.6865,
96,87,92,95,89,94,93.87907,93.87907,93.87907,93.87907,400.6865,
96,87,92,91,89,94,93.87907,93.87907,93.87907,93.87907,400.6865,
98,85,90,91,88,92,93.87907,93.87907,93.87907,93.87907,400.6865,
98,88,91,91,89,94,93.87907,93.87907,93.87907,93.87907,402.60168,
98,87,90,90,87,92,93.87907,93.87907,93.87907,93.87907,401.32285,
97,91,95,89,90,95,93.87907,93.87907,93.87907,93.87907,347.52008,
95,89,92,94,87,93,93.87907,93.87907,93.87907,93.87907,341.08456,
96,91,94,93,89,91,93.87907,93.87907,93.87907,93.87907,339.14362,
96,90,93,93,89,92,93.87907,93.87907,93.87907,93.87907,340.1127,
95,83,92,93,89,93,93.87907,93.87907,93.87907,93.87907,346.51666,
96,85,88,94,89,93,93.87907,93.87907,93.87907,93.87907,348.02155,
96,85,90,94,89,93,93.87907,93.87907,93.87907,93.87907,347.52008,
97,87,96,94,89,93,93.87907,93.87907,93.87907,93.87907,350.04535,
96,86,90,91,87,94,93.87907,93.87907,93.87907,93.87907,350.04535,
97,87,92,92,84,94,93.87907,93.87907,93.87907,93.87907,350.04535,
97,87,92,92,92,94,93.87907,93.87907,93.87907,93.87907,349.03464,
99,87,92,93,89,92,93.87907,93.87907,93.87907,93.87907,350.04535,
96,89,93,94,94,94,93.87907,93.87907,93.87907,93.87907,314.67285,
97,87,94,94,94,94,93.87907,93.87907,93.87907,93.87907,314.2458,
96,87,92,93,93,93,93.87907,93.87907,93.87907,93.87907,313.82172,
96,86,90,94,94,95,93.87907,93.87907,93.87907,93.87907,303.93448,
96,87,92,89,94,93,93.87907,93.87907,93.87907,93.87907,326.97342,
96,86,93,93,93,95,93.87907,93.87907,93.87907,93.87907,322.04907,
96,87,88,94,95,94,93.87907,93.87907,93.87907,93.87907,322.93237,
96,88,89,93,94,94,93.87907,93.87907,93.87907,93.87907,310.05203,
96,87,92,94,94,95,93.87907,93.87907,93.87907,93.87907,302.341,
96,88,97,94,94,95,93.87907,93.87907,93.87907,93.87907,287.50922,
96,88,92,93,95,94,93.87907,93.87907,93.87907,93.87907,293.4394,
96,86,92,96,95,94,93.87907,93.87907,93.87907,93.87907,293.4394,
96,91,94,94,94,95,93.87907,93.87907,93.87907,93.87907,249.57326,
96,86,96,95,94,95,93.87907,93.87907,93.87907,93.87907,245.94405,
96,87,93,95,98,96,93.87907,93.87907,93.87907,93.87907,245.39113,
98,88,93,93,94,94,93.87907,93.87907,93.87907,93.87907,247.04797,
96,87,92,93,93,97,93.87907,93.87907,93.87907,93.87907,246.49445,
96,87,92,93,95,98,93.87907,93.87907,93.87907,93.87907,240.80278,
97,87,95,95,95,95,93.87907,93.87907,93.87907,93.87907,240.53838,
96,87,93,94,94,94,93.87907,93.87907,93.87907,93.87907,241.60329,
96,88,93,94,94,94,93.87907,93.87907,93.87907,93.87907,242.94151,
96,90,93,93,94,92,93.87907,93.87907,93.87907,93.87907,246.49445,
95,87,93,94,95,94,93.87907,93.87907,93.87907,93.87907,249.28972,
97,87,93,93,94,94,93.87907,93.87907,93.87907,93.87907,249.57326,
96,87,90,93,94,94,93.87907,93.87907,93.87907,93.87907,201.31035,
