E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
97,88,95,95,99,84,93.87907,93.87907,93.87907,93.87907,104.31739,
96,88,94,95,96,83,93.87907,93.87907,93.87907,93.87907,104.49502,
97,88,90,95,96,83,93.87907,93.87907,93.87907,93.87907,104.31739,
98,87,94,93,98,84,93.87907,93.87907,93.87907,93.87907,104.49502,
97,90,94,95,97,84,93.87907,93.87907,93.87907,93.87907,104.20841,
98,88,94,94,97,83,93.87907,93.87907,93.87907,93.87907,104.31739,
97,88,94,95,93,85,93.87907,93.87907,93.87907,93.87907,104.8232,
96,87,93,98,96,85,93.87907,93.87907,93.87907,93.87907,104.786415,
97,88,94,95,96,79,93.87907,93.87907,93.87907,93.87907,104.786415,
96,90,94,95,95,84,93.87907,93.87907,93.87907,93.87907,105.41346,
97,87,92,96,95,83,93.87907,93.87907,93.87907,93.87907,104.895996,
96,89,95,96,95,83,93.87907,93.87907,93.87907,93.87907,104.8232,
96,89,83,94,95,87,93.87907,93.87907,93.87907,93.87907,146.72775,
97,88,81,93,99,84,93.87907,93.87907,93.87907,93.87907,149.58289,
100,89,81,94,96,83,93.87907,93.87907,93.87907,93.87907,148.48677,
96,88,80,93,95,82,93.87907,93.87907,93.87907,93.87907,149.28304,
96,89,81,93,95,82,93.87907,93.87907,93.87907,93.87907,149.3833,
97,87,80,92,95,82,93.87907,93.87907,93.87907,93.87907,150.087,
96,87,78,96,95,82,93.87907,93.87907,93.87907,93.87907,148.48677,
98,89,80,94,97,83,93.87907,93.87907,93.87907,93.87907,149.08272,
97,88,79,91,97,82,93.87907,93.87907,93.87907,93.87907,148.48677,
97,88,78,93,91,83,93.87907,93.87907,93.87907,93.87907,148.28752,
97,88,78,94,92,81,93.87907,93.87907,93.87907,93.87907,147.50446,
97,88,78,95,95,80,93.87907,93.87907,93.87907,93.87907,148.09193,
97,91,75,93,96,78,93.87907,93.87907,93.87907,93.87907,205.74965,
96,89,75,93,95,73,93.87907,93.87907,93.87907,93.87907,207.94162,
96,89,75,93,95,78,93.87907,93.87907,93.87907,93.87907,208.1432,
97,88,74,94,95,78,93.87907,93.87907,93.87907,93.87907,208.54854,
96,89,75,91,95,78,93.87907,93.87907,93.87907,93.87907,207.13884,
97,88,75,92,95,78,93.87907,93.87907,93.87907,93.87907,207.94162,
97,89,75,93,95,78,93.87907,93.87907,93.87907,93.87907,205.35759,
94,88,74,92,93,80,93.87907,93.87907,93.87907,93.87907,205.74965,
97,88,75,93,95,78,93.87907,93.87907,93.87907,93.87907,207.13884,
97,89,75,91,95,78,93.87907,93.87907,93.87907,93.87907,208.54854,
96,89,76,93,95,78,93.87907,93.87907,93.87907,93.87907,207.53905,
95,88,74,92,95,74,93.87907,93.87907,93.87907,93.87907,207.73865,
96,88,72,91,96,75,93.87907,93.87907,93.87907,93.87907,255.95216,
94,87,73,92,94,77,93.87907,93.87907,93.87907,93.87907,257.14218,
97,87,72,92,92,76,93.87907,93.87907,93.87907,93.87907,254.47624,
96,88,74,94,96,75,93.87907,93.87907,93.87907,93.87907,257.44055,
93,89,72,91,98,76,93.87907,93.87907,93.87907,93.87907,256.8422,
97,88,73,92,95,76,93.87907,93.87907,93.87907,93.87907,258.03836,
97,88,71,93,96,76,93.87907,93.87907,93.87907,93.87907,256.8422,
92,88,72,92,93,76,93.87907,93.87907,93.87907,93.87907,258.94553,
96,88,72,92,96,75,93.87907,93.87907,93.87907,93.87907,258.94553,
97,87,72,91,95,78,93.87907,93.87907,93.87907,93.87907,258.94553,
96,88,72,92,95,76,93.87907,93.87907,93.87907,93.87907,258.94553,
97,89,72,92,95,78,93.87907,93.87907,93.87907,93.87907,258.94553,
97,88,72,92,96,75,93.87907,93.87907,93.87907,93.87907,310.05203,
97,87,71,91,93,76,93.87907,93.87907,93.87907,93.87907,308.40292,
96,89,71,92,95,75,93.87907,93.87907,93.87907,93.87907,312.1383,
96,88,70,92,95,75,93.87907,93.87907,93.87907,93.87907,311.2988,
99,89,71,92,95,79,93.87907,93.87907,93.87907,93.87907,312.5577,
96,88,70,92,95,75,93.87907,93.87907,93.87907,93.87907,311.2988,
98,90,72,92,94,78,93.87907,93.87907,93.87907,93.87907,311.71945,
95,88,72,91,95,71,93.87907,93.87907,93.87907,93.87907,304.74017,
99,88,71,92,95,79,93.87907,93.87907,93.87907,93.87907,304.74017,
97,88,72,92,95,74,93.87907,93.87907,93.87907,93.87907,304.3359,
96,85,72,91,95,75,93.87907,93.87907,93.87907,93.87907,304.74017,
97,87,73,92,95,76,93.87907,93.87907,93.87907,93.87907,307.99146,
97,88,70,91,95,71,93.87907,93.87907,93.87907,93.87907,355.19717,
97,88,70,91,96,70,93.87907,93.87907,93.87907,93.87907,351.0697,
95,88,68,91,95,74,93.87907,93.87907,93.87907,93.87907,354.15536,
95,88,71,92,95,73,93.87907,93.87907,93.87907,93.87907,357.81918,
96,88,72,91,95,73,93.87907,93.87907,93.87907,93.87907,358.87997,
96,87,70,92,97,73,93.87907,93.87907,93.87907,93.87907,359.41153,
96,88,70,92,95,73,93.87907,93.87907,93.87907,93.87907,359.41153,
96,87,67,92,95,73,93.87907,93.87907,93.87907,93.87907,359.41153,
