E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
96,87,72,91,94,80,93.87907,93.87907,93.87907,93.87907,400.05725,
96,81,72,89,94,79,93.87907,93.87907,93.87907,93.87907,447.18912,
96,85,75,91,94,79,93.87907,93.87907,93.87907,93.87907,447.18912,
95,82,72,91,94,78,93.87907,93.87907,93.87907,93.87907,449.47058,
97,81,72,90,95,80,93.87907,93.87907,93.87907,93.87907,448.7065,
95,84,72,90,94,79,93.87907,93.87907,93.87907,93.87907,450.99915,
96,78,70,90,95,78,93.87907,93.87907,93.87907,93.87907,449.47058,
95,82,73,88,94,78,93.87907,93.87907,93.87907,93.87907,448.7065,
97,82,72,90,94,78,93.87907,93.87907,93.87907,93.87907,445.68024,
95,82,72,91,90,78,93.87907,93.87907,93.87907,93.87907,444.92264,
95,83,72,90,94,78,93.87907,93.87907,93.87907,93.87907,445.68024,
95,80,70,92,95,78,93.87907,93.87907,93.87907,93.87907,447.18912,
98,78,69,90,95,82,93.87907,93.87907,93.87907,93.87907,455.64743,
95,78,69,91,94,78,93.87907,93.87907,93.87907,93.87907,487.7654,
95,74,68,91,94,77,93.87907,93.87907,93.87907,93.87907,488.637,
96,75,68,88,96,78,93.87907,93.87907,93.87907,93.87907,481.74084,
95,73,66,89,93,74,93.87907,93.87907,93.87907,93.87907,482.59796,
95,75,66,89,93,77,93.87907,93.87907,93.87907,93.87907,486.03436,
95,71,63,89,93,77,93.87907,93.87907,93.87907,93.87907,493.02203,
95,70,63,91,94,77,93.87907,93.87907,93.87907,93.87907,496.5781,
96,69,63,89,94,78,93.87907,93.87907,93.87907,93.87907,497.4692,
96,69,62,88,93,80,93.87907,93.87907,93.87907,93.87907,497.4692,
95,68,62,88,94,77,93.87907,93.87907,93.87907,93.87907,498.37335,
95,69,63,90,94,78,93.87907,93.87907,93.87907,93.87907,497.4692,
96,69,61,90,95,78,93.87907,93.87907,93.87907,93.87907,498.37335,
95,75,66,90,94,79,93.87907,93.87907,93.87907,93.87907,499.2677,
96,74,70,89,95,77,93.87907,93.87907,93.87907,93.87907,495.68103,
95,75,65,90,94,77,93.87907,93.87907,93.87907,93.87907,497.4692,
96,76,66,91,95,79,93.87907,93.87907,93.87907,93.87907,498.37335,
96,73,65,89,94,77,93.87907,93.87907,93.87907,93.87907,503.8058,
95,75,67,88,90,78,93.87907,93.87907,93.87907,93.87907,499.2677,
96,75,67,90,94,78,93.87907,93.87907,93.87907,93.87907,499.2677,
95,74,68,89,93,77,93.87907,93.87907,93.87907,93.87907,498.37335,
93,78,69,89,94,78,93.87907,93.87907,93.87907,93.87907,497.4692,
95,79,69,90,94,77,93.87907,93.87907,93.87907,93.87907,496.5781,
93,78,69,89,94,73,93.87907,93.87907,93.87907,93.87907,496.5781,
96,77,72,90,93,79,93.87907,93.87907,93.87907,93.87907,501.9833,
95,83,72,91,94,78,93.87907,93.87907,93.87907,93.87907,451.77057,
95,81,73,91,94,78,93.87907,93.87907,93.87907,93.87907,450.23248,
