E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
66,47,47,46,44,88,93.87907,93.87907,93.87907,93.87907,407.77652,
66,47,46,45,48,88,93.87907,93.87907,93.87907,93.87907,457.99652,
66,48,46,46,48,88,93.87907,93.87907,93.87907,93.87907,459.57162,
68,47,47,46,47,89,93.87907,93.87907,93.87907,93.87907,455.64743,
67,46,46,45,48,87,93.87907,93.87907,93.87907,93.87907,457.21448,
65,47,46,46,48,88,93.87907,93.87907,93.87907,93.87907,457.21448,
66,47,46,46,48,88,93.87907,93.87907,93.87907,93.87907,459.57162,
66,47,46,47,47,90,93.87907,93.87907,93.87907,93.87907,460.36472,
66,46,47,46,50,87,93.87907,93.87907,93.87907,93.87907,457.21448,
67,46,46,47,51,88,93.87907,93.87907,93.87907,93.87907,457.99652,
66,48,46,47,48,87,93.87907,93.87907,93.87907,93.87907,457.21448,
66,47,45,46,47,87,93.87907,93.87907,93.87907,93.87907,458.77988,
66,47,47,47,48,88,93.87907,93.87907,93.87907,93.87907,457.21448,
66,46,46,47,50,88,93.87907,93.87907,93.87907,93.87907,513.0727,
66,47,45,42,47,87,93.87907,93.87907,93.87907,93.87907,514.9668,
66,46,47,47,47,87,93.87907,93.87907,93.87907,93.87907,516.85614,
66,46,46,46,49,89,93.87907,93.87907,93.87907,93.87907,513.0727,
66,47,47,45,47,87,93.87907,93.87907,93.87907,93.87907,520.6834,
66,46,42,46,47,88,93.87907,93.87907,93.87907,93.87907,517.81525,
67,46,46,46,47,83,93.87907,93.87907,93.87907,93.87907,524.55505,
66,46,46,48,48,88,93.87907,93.87907,93.87907,93.87907,526.5076,
66,45,42,47,47,88,93.87907,93.87907,93.87907,93.87907,526.5076,
67,47,46,46,45,84,93.87907,93.87907,93.87907,93.87907,528.47156,
67,47,46,46,47,88,93.87907,93.87907,93.87907,93.87907,524.55505,
64,47,49,47,48,88,93.87907,93.87907,93.87907,93.87907,527.4887,
67,46,47,47,49,89,93.87907,93.87907,93.87907,93.87907,488.637,
63,46,46,46,47,89,93.87907,93.87907,93.87907,93.87907,486.03436,
66,45,47,46,47,87,93.87907,93.87907,93.87907,93.87907,485.1748,
63,47,46,46,47,90,93.87907,93.87907,93.87907,93.87907,481.74084,
66,47,46,46,47,86,93.87907,93.87907,93.87907,93.87907,486.03436,
66,47,46,46,47,87,93.87907,93.87907,93.87907,93.87907,483.45294,
65,46,46,46,47,86,93.87907,93.87907,93.87907,93.87907,488.637,
66,46,46,44,47,87,93.87907,93.87907,93.87907,93.87907,494.79688,
67,47,48,46,47,87,93.87907,93.87907,93.87907,93.87907,492.1389,
64,46,46,46,47,88,93.87907,93.87907,93.87907,93.87907,486.03436,
66,46,46,46,48,88,93.87907,93.87907,93.87907,93.87907,495.68103,
66,47,46,46,47,88,93.87907,93.87907,93.87907,93.87907,497.4692,
63,47,46,46,48,89,93.87907,93.87907,93.87907,93.87907,449.47058,
67,47,46,46,47,87,93.87907,93.87907,93.87907,93.87907,447.18912,
66,46,42,46,48,88,93.87907,93.87907,93.87907,93.87907,444.92264,
66,48,46,46,47,86,93.87907,93.87907,93.87907,93.87907,445.68024,
67,49,47,46,48,87,93.87907,93.87907,93.87907,93.87907,449.47058,
67,46,47,46,47,86,93.87907,93.87907,93.87907,93.87907,454.86942,
67,42,47,46,47,87,93.87907,93.87907,93.87907,93.87907,452.53983,
67,46,43,46,46,88,93.87907,93.87907,93.87907,93.87907,453.31042,
67,46,46,45,48,87,93.87907,93.87907,93.87907,93.87907,455.64743,
67,46,46,46,44,87,93.87907,93.87907,93.87907,93.87907,451.77057,
65,46,46,46,48,87,93.87907,93.87907,93.87907,93.87907,450.23248,
66,50,47,46,47,87,93.87907,93.87907,93.87907,93.87907,453.31042,
67,46,45,47,47,86,93.87907,93.87907,93.87907,93.87907,406.46887,
67,43,46,46,47,85,93.87907,93.87907,93.87907,93.87907,393.79486,
68,47,46,46,47,84,93.87907,93.87907,93.87907,93.87907,401.32285,
68,46,47,46,46,80,93.87907,93.87907,93.87907,93.87907,402.60168,
67,46,47,46,48,86,93.87907,93.87907,93.87907,93.87907,407.77652,
67,46,45,46,47,87,93.87907,93.87907,93.87907,93.87907,407.77652,
67,49,47,46,47,85,93.87907,93.87907,93.87907,93.87907,411.72482,
68,46,46,44,48,86,93.87907,93.87907,93.87907,93.87907,417.08694,
67,47,47,46,47,85,93.87907,93.87907,93.87907,93.87907,411.72482,
67,47,46,46,47,85,93.87907,93.87907,93.87907,93.87907,418.4479,
67,47,45,46,47,85,93.87907,93.87907,93.87907,93.87907,417.08694,
67,47,46,46,47,86,93.87907,93.87907,93.87907,93.87907,420.49933,
72,47,47,47,47,83,93.87907,93.87907,93.87907,93.87907,366.4276,
72,50,47,46,47,83,93.87907,93.87907,93.87907,93.87907,361.54846,
74,47,46,46,46,80,93.87907,93.87907,93.87907,93.87907,361.54846,
72,48,48,46,47,80,93.87907,93.87907,93.87907,93.87907,357.28995,
71,47,47,46,47,79,93.87907,93.87907,93.87907,93.87907,349.03464,
74,48,46,46,46,77,93.87907,93.87907,93.87907,93.87907,346.51666,
72,48,47,47,49,81,93.87907,93.87907,93.87907,93.87907,335.32034,
72,49,46,47,47,79,93.87907,93.87907,93.87907,93.87907,338.66525,
72,47,47,48,47,80,93.87907,93.87907,93.87907,93.87907,344.0326,
72,44,46,46,48,79,93.87907,93.87907,93.87907,93.87907,346.51666,
71,47,46,46,47,79,93.87907,93.87907,93.87907,93.87907,362.08124,
72,47,46,47,47,80,93.87907,93.87907,93.87907,93.87907,361.011,
72,48,47,47,47,87,93.87907,93.87907,93.87907,93.87907,305.95392,
74,48,47,45,50,86,93.87907,93.87907,93.87907,93.87907,305.145,
72,50,48,47,48,87,93.87907,93.87907,93.87907,93.87907,306.35565,
71,48,46,46,47,85,93.87907,93.87907,93.87907,93.87907,305.548,
69,47,46,46,47,88,93.87907,93.87907,93.87907,93.87907,307.1748,
73,47,47,50,47,85,93.87907,93.87907,93.87907,93.87907,307.1748,
72,48,47,48,47,85,93.87907,93.87907,93.87907,93.87907,308.81262,
72,50,48,47,47,85,93.87907,93.87907,93.87907,93.87907,310.05203,
70,47,46,46,47,88,93.87907,93.87907,93.87907,93.87907,312.1383,
73,47,46,48,48,85,93.87907,93.87907,93.87907,93.87907,311.2988,
73,49,47,47,47,84,93.87907,93.87907,93.87907,93.87907,313.82172,
72,48,46,46,47,84,93.87907,93.87907,93.87907,93.87907,310.88342,
72,47,47,49,47,87,93.87907,93.87907,93.87907,93.87907,247.88625,
72,50,46,47,47,87,93.87907,93.87907,93.87907,93.87907,244.29648,
72,47,46,46,46,87,93.87907,93.87907,93.87907,93.87907,243.75285,
71,47,46,47,47,88,93.87907,93.87907,93.87907,93.87907,246.49445,
74,47,48,45,48,85,93.87907,93.87907,93.87907,93.87907,247.04797,
72,48,50,47,47,88,93.87907,93.87907,93.87907,93.87907,247.88625,
