E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
78,68,59,59,61,94,93.87907,93.87907,93.87907,93.87907,105.26398,
75,68,59,59,60,90,93.87907,93.87907,93.87907,93.87907,105.48667,
76,69,59,59,60,89,93.87907,93.87907,93.87907,93.87907,105.977936,
76,68,60,59,61,90,93.87907,93.87907,93.87907,93.87907,106.59259,
72,67,58,59,60,90,93.87907,93.87907,93.87907,93.87907,106.554375,
76,67,59,59,59,85,93.87907,93.87907,93.87907,93.87907,106.51536,
76,67,58,59,63,90,93.87907,93.87907,93.87907,93.87907,104.895996,
76,67,59,58,60,91,93.87907,93.87907,93.87907,93.87907,104.49502,
76,68,60,59,60,90,93.87907,93.87907,93.87907,93.87907,104.24499,
75,67,59,57,60,89,93.87907,93.87907,93.87907,93.87907,102.21545,
76,66,59,59,60,90,93.87907,93.87907,93.87907,93.87907,101.95298,
77,67,58,59,60,93,93.87907,93.87907,93.87907,93.87907,103.19255,
72,61,55,57,56,89,93.87907,93.87907,93.87907,93.87907,148.58537,
73,62,55,57,56,89,93.87907,93.87907,93.87907,93.87907,146.15347,
72,61,58,57,56,90,93.87907,93.87907,93.87907,93.87907,151.42235,
73,61,55,57,59,89,93.87907,93.87907,93.87907,93.87907,152.15192,
72,61,54,56,55,89,93.87907,93.87907,93.87907,93.87907,151.83766,
72,61,55,57,55,89,93.87907,93.87907,93.87907,93.87907,151.94196,
73,60,54,57,59,89,93.87907,93.87907,93.87907,93.87907,153.1021,
72,60,55,56,55,89,93.87907,93.87907,93.87907,93.87907,151.73459,
73,59,55,57,56,89,93.87907,93.87907,93.87907,93.87907,155.25941,
72,60,54,56,53,90,93.87907,93.87907,93.87907,93.87907,159.90703,
69,60,54,56,55,89,93.87907,93.87907,93.87907,93.87907,160.49615,
73,60,54,56,55,89,93.87907,93.87907,93.87907,93.87907,160.73143,
70,56,53,55,53,89,93.87907,93.87907,93.87907,93.87907,208.1432,
72,57,52,55,53,92,93.87907,93.87907,93.87907,93.87907,208.74911,
71,56,52,56,53,89,93.87907,93.87907,93.87907,93.87907,208.74911,
71,57,55,55,53,88,93.87907,93.87907,93.87907,93.87907,208.34338,
70,56,51,55,53,88,93.87907,93.87907,93.87907,93.87907,208.1432,
70,60,53,55,53,89,93.87907,93.87907,93.87907,93.87907,208.54854,
70,56,54,56,53,88,93.87907,93.87907,93.87907,93.87907,208.74911,
72,56,52,55,53,92,93.87907,93.87907,93.87907,93.87907,207.73865,
71,58,49,51,55,90,93.87907,93.87907,93.87907,93.87907,206.54233,
68,57,53,55,53,89,93.87907,93.87907,93.87907,93.87907,206.54233,
69,56,52,55,53,88,93.87907,93.87907,93.87907,93.87907,208.1432,
70,57,52,56,53,89,93.87907,93.87907,93.87907,93.87907,207.33965,
67,54,51,55,52,89,93.87907,93.87907,93.87907,93.87907,249.01219,
69,54,51,54,52,88,93.87907,93.87907,93.87907,93.87907,240.00859,
69,54,51,54,52,88,93.87907,93.87907,93.87907,93.87907,247.33086,
69,52,51,53,52,88,93.87907,93.87907,93.87907,93.87907,250.42775,
69,54,51,53,48,89,93.87907,93.87907,93.87907,93.87907,254.1813,
68,54,51,54,52,88,93.87907,93.87907,93.87907,93.87907,255.35532,
69,55,54,54,52,89,93.87907,93.87907,93.87907,93.87907,255.0613,
66,54,51,53,51,86,93.87907,93.87907,93.87907,93.87907,255.95216,
69,54,51,56,52,88,93.87907,93.87907,93.87907,93.87907,255.0613,
69,53,51,54,52,89,93.87907,93.87907,93.87907,93.87907,255.95216,
69,54,51,53,52,89,93.87907,93.87907,93.87907,93.87907,255.95216,
70,53,50,53,50,84,93.87907,93.87907,93.87907,93.87907,254.47624,
65,52,49,53,51,89,93.87907,93.87907,93.87907,93.87907,294.5744,
69,53,50,53,51,88,93.87907,93.87907,93.87907,93.87907,294.95447,
70,52,50,53,51,92,93.87907,93.87907,93.87907,93.87907,290.8184,
70,52,50,53,51,87,93.87907,93.87907,93.87907,93.87907,291.56262,
69,53,51,54,52,91,93.87907,93.87907,93.87907,93.87907,295.33276,
68,53,50,53,51,88,93.87907,93.87907,93.87907,93.87907,299.19272,
67,53,50,53,53,90,93.87907,93.87907,93.87907,93.87907,298.80038,
68,52,49,49,51,89,93.87907,93.87907,93.87907,93.87907,299.9767,
67,52,50,54,55,89,93.87907,93.87907,93.87907,93.87907,301.15536,
69,53,53,53,51,89,93.87907,93.87907,93.87907,93.87907,302.738,
68,53,52,54,52,88,93.87907,93.87907,93.87907,93.87907,301.54852,
68,53,50,54,52,89,93.87907,93.87907,93.87907,93.87907,301.54852,
67,52,49,52,51,88,93.87907,93.87907,93.87907,93.87907,357.81918,
68,52,49,52,51,90,93.87907,93.87907,93.87907,93.87907,353.63968,
67,52,50,52,52,90,93.87907,93.87907,93.87907,93.87907,353.11932,
67,52,49,52,50,88,93.87907,93.87907,93.87907,93.87907,348.02155,
64,51,49,52,49,88,93.87907,93.87907,93.87907,93.87907,353.63968,
67,52,49,52,50,89,93.87907,93.87907,93.87907,93.87907,357.28995,
67,51,48,52,50,88,93.87907,93.87907,93.87907,93.87907,359.41153,
67,53,49,53,50,89,93.87907,93.87907,93.87907,93.87907,359.9439,
67,52,49,48,51,89,93.87907,93.87907,93.87907,93.87907,360.47705,
67,51,49,55,51,88,93.87907,93.87907,93.87907,93.87907,360.47705,
67,50,45,52,50,87,93.87907,93.87907,93.87907,93.87907,362.08124,
67,52,49,52,50,88,93.87907,93.87907,93.87907,93.87907,362.08124,
67,50,48,50,50,88,93.87907,93.87907,93.87907,93.87907,377.68448,
67,51,49,51,52,89,93.87907,93.87907,93.87907,93.87907,380.00543,
68,50,48,51,49,84,93.87907,93.87907,93.87907,93.87907,381.7577,
65,50,48,51,50,91,93.87907,93.87907,93.87907,93.87907,384.71075,
67,50,48,52,50,91,93.87907,93.87907,93.87907,93.87907,383.52386,
68,51,48,51,50,91,93.87907,93.87907,93.87907,93.87907,386.50238,
63,51,49,51,50,87,93.87907,93.87907,93.87907,93.87907,400.6865,
67,50,48,52,54,89,93.87907,93.87907,93.87907,93.87907,396.90765,
67,50,48,52,54,89,93.87907,93.87907,93.87907,93.87907,390.12564,
67,50,48,51,50,90,93.87907,93.87907,93.87907,93.87907,390.12564,
66,52,49,52,50,90,93.87907,93.87907,93.87907,93.87907,389.51593,
66,51,51,52,50,88,93.87907,93.87907,93.87907,93.87907,394.42026,
67,50,48,51,49,90,93.87907,93.87907,93.87907,93.87907,446.42892,
66,49,48,51,48,83,93.87907,93.87907,93.87907,93.87907,438.242,
66,50,48,52,51,89,93.87907,93.87907,93.87907,93.87907,428.16528,
66,49,48,51,50,89,93.87907,93.87907,93.87907,93.87907,420.49933,
67,50,48,51,50,87,93.87907,93.87907,93.87907,93.87907,423.26096,
66,49,48,52,53,89,93.87907,93.87907,93.87907,93.87907,423.95905,
63,50,48,51,49,87,93.87907,93.87907,93.87907,93.87907,432.43634,
66,50,48,51,49,88,93.87907,93.87907,93.87907,93.87907,435.32285,
66,50,48,51,50,88,93.87907,93.87907,93.87907,93.87907,440.4543,
66,51,49,52,50,88,93.87907,93.87907,93.87907,93.87907,440.4543,
65,50,48,51,50,89,93.87907,93.87907,93.87907,93.87907,442.67438,
67,50,48,51,50,90,93.87907,93.87907,93.87907,93.87907,441.1942,
65,50,48,50,49,87,93.87907,93.87907,93.87907,93.87907,497.4692,
65,49,48,51,49,88,93.87907,93.87907,93.87907,93.87907,502.8918,
66,49,48,51,49,88,93.87907,93.87907,93.87907,93.87907,503.8058,
66,49,48,50,49,87,93.87907,93.87907,93.87907,93.87907,507.47833,
66,49,48,51,51,88,93.87907,93.87907,93.87907,93.87907,503.8058,
65,47,48,51,49,89,93.87907,93.87907,93.87907,93.87907,505.63873,
66,50,48,52,50,89,93.87907,93.87907,93.87907,93.87907,499.2677,
66,48,43,50,49,88,93.87907,93.87907,93.87907,93.87907,499.2677,
66,49,48,51,49,88,93.87907,93.87907,93.87907,93.87907,498.37335,
65,50,47,50,49,88,93.87907,93.87907,93.87907,93.87907,503.8058,
66,50,48,51,49,88,93.87907,93.87907,93.87907,93.87907,506.5577,
66,47,44,51,49,87,93.87907,93.87907,93.87907,93.87907,505.63873,
65,52,49,50,49,88,93.87907,93.87907,93.87907,93.87907,497.4692,
63,49,47,50,49,87,93.87907,93.87907,93.87907,93.87907,502.8918,
65,49,48,50,49,88,93.87907,93.87907,93.87907,93.87907,497.4692,
65,49,48,51,49,89,93.87907,93.87907,93.87907,93.87907,500.16745,
66,49,48,49,49,88,93.87907,93.87907,93.87907,93.87907,495.68103,
65,49,46,46,49,88,93.87907,93.87907,93.87907,93.87907,497.4692,
63,49,47,50,49,88,93.87907,93.87907,93.87907,93.87907,491.26108,
65,49,50,51,49,88,93.87907,93.87907,93.87907,93.87907,480.89258,
66,51,46,51,51,84,93.87907,93.87907,93.87907,93.87907,485.1748,
67,49,48,51,50,88,93.87907,93.87907,93.87907,93.87907,487.7654,
65,51,49,50,48,88,93.87907,93.87907,93.87907,93.87907,479.20053,
66,49,48,51,49,88,93.87907,93.87907,93.87907,93.87907,482.59796,
66,49,47,49,50,88,93.87907,93.87907,93.87907,93.87907,457.21448,
66,50,48,51,49,87,93.87907,93.87907,93.87907,93.87907,456.42682,
65,49,48,51,49,88,93.87907,93.87907,93.87907,93.87907,444.92264,
65,45,48,50,48,88,93.87907,93.87907,93.87907,93.87907,454.0858,
64,49,47,50,49,88,93.87907,93.87907,93.87907,93.87907,455.64743,
63,48,46,47,49,88,93.87907,93.87907,93.87907,93.87907,452.53983,
65,48,47,51,50,88,93.87907,93.87907,93.87907,93.87907,451.77057,
65,50,48,51,48,87,93.87907,93.87907,93.87907,93.87907,453.31042,
66,49,47,51,50,88,93.87907,93.87907,93.87907,93.87907,453.31042,
65,49,48,50,48,86,93.87907,93.87907,93.87907,93.87907,452.53983,
65,51,49,50,49,88,93.87907,93.87907,93.87907,93.87907,453.31042,
66,48,46,54,46,86,93.87907,93.87907,93.87907,93.87907,456.42682,
65,48,47,49,45,88,93.87907,93.87907,93.87907,93.87907,398.16025,
64,49,47,50,48,87,93.87907,93.87907,93.87907,93.87907,397.53497,
66,48,47,50,49,91,93.87907,93.87907,93.87907,93.87907,398.7926,
65,49,47,50,49,88,93.87907,93.87907,93.87907,93.87907,397.53497,
65,49,51,50,49,88,93.87907,93.87907,93.87907,93.87907,398.7926,
66,49,48,51,47,87,93.87907,93.87907,93.87907,93.87907,398.7926,
64,49,47,50,49,88,93.87907,93.87907,93.87907,93.87907,398.7926,
65,49,47,51,50,88,93.87907,93.87907,93.87907,93.87907,398.16025,
65,48,49,50,49,88,93.87907,93.87907,93.87907,93.87907,398.7926,
65,48,50,51,49,88,93.87907,93.87907,93.87907,93.87907,400.05725,
65,50,47,50,49,88,93.87907,93.87907,93.87907,93.87907,400.6865,
68,49,47,50,49,88,93.87907,93.87907,93.87907,93.87907,400.05725,
65,50,47,50,49,88,93.87907,93.87907,93.87907,93.87907,351.57898,
65,49,48,50,49,88,93.87907,93.87907,93.87907,93.87907,350.04535,
65,49,50,51,49,88,93.87907,93.87907,93.87907,93.87907,350.04535,
65,48,47,49,49,88,93.87907,93.87907,93.87907,93.87907,351.0697,
65,45,48,50,49,88,93.87907,93.87907,93.87907,93.87907,351.0697,
64,49,47,50,48,88,93.87907,93.87907,93.87907,93.87907,350.04535,
65,49,48,50,49,88,93.87907,93.87907,93.87907,93.87907,350.04535,
65,49,48,50,48,88,93.87907,93.87907,93.87907,93.87907,351.57898,
65,50,51,54,50,85,93.87907,93.87907,93.87907,93.87907,338.66525,
64,52,48,50,48,89,93.87907,93.87907,93.87907,93.87907,353.11932,
66,49,47,50,50,90,93.87907,93.87907,93.87907,93.87907,351.57898,
64,48,48,50,48,87,93.87907,93.87907,93.87907,93.87907,353.63968,
67,49,48,50,49,87,93.87907,93.87907,93.87907,93.87907,305.95392,
66,48,47,50,49,92,93.87907,93.87907,93.87907,93.87907,307.1748,
65,48,48,54,49,88,93.87907,93.87907,93.87907,93.87907,305.145,
64,46,47,49,48,88,93.87907,93.87907,93.87907,93.87907,309.22757,
65,48,48,51,52,88,93.87907,93.87907,93.87907,93.87907,309.63834,
66,49,51,51,48,88,93.87907,93.87907,93.87907,93.87907,309.63834,
63,48,47,50,48,86,93.87907,93.87907,93.87907,93.87907,310.05203,
64,48,49,52,49,88,93.87907,93.87907,93.87907,93.87907,309.22757,
65,48,48,50,49,88,93.87907,93.87907,93.87907,93.87907,314.2458,
64,49,48,50,48,88,93.87907,93.87907,93.87907,93.87907,312.9777,
64,48,47,50,48,89,93.87907,93.87907,93.87907,93.87907,307.99146,
64,51,48,50,48,88,93.87907,93.87907,93.87907,93.87907,303.5359,
65,48,47,50,48,88,93.87907,93.87907,93.87907,93.87907,250.99776,
64,50,49,50,49,88,93.87907,93.87907,93.87907,93.87907,251.2871,
65,45,45,53,45,85,93.87907,93.87907,93.87907,93.87907,252.43617,
65,50,43,51,49,89,93.87907,93.87907,93.87907,93.87907,249.57326,
66,49,47,50,49,89,93.87907,93.87907,93.87907,93.87907,247.6084,
65,48,47,48,48,88,93.87907,93.87907,93.87907,93.87907,245.66463,
64,48,47,50,48,88,93.87907,93.87907,93.87907,93.87907,241.60329,
66,48,47,49,48,90,93.87907,93.87907,93.87907,93.87907,242.67476,
64,48,47,49,48,86,93.87907,93.87907,93.87907,93.87907,245.66463,
64,48,47,50,52,88,93.87907,93.87907,93.87907,93.87907,245.66463,
62,49,47,50,48,87,93.87907,93.87907,93.87907,93.87907,245.66463,
65,48,47,49,48,88,93.87907,93.87907,93.87907,93.87907,244.57248,
65,48,47,49,46,83,93.87907,93.87907,93.87907,93.87907,199.99382,
65,49,48,50,46,89,93.87907,93.87907,93.87907,93.87907,200.74287,
64,49,48,50,49,88,93.87907,93.87907,93.87907,93.87907,201.31035,
65,49,47,51,52,88,93.87907,93.87907,93.87907,93.87907,200.93288,
64,49,47,48,49,88,93.87907,93.87907,93.87907,93.87907,201.87943,
64,48,48,50,49,87,93.87907,93.87907,93.87907,93.87907,202.64018,
65,50,47,50,49,88,93.87907,93.87907,93.87907,93.87907,202.44856,
