E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
96,89,77,63,91,95,93.87907,93.87907,93.87907,93.87907,103.74909,
97,88,77,63,90,96,93.87907,93.87907,93.87907,93.87907,103.57273,
100,89,75,63,90,94,93.87907,93.87907,93.87907,93.87907,103.81798,
96,87,76,64,90,95,93.87907,93.87907,93.87907,93.87907,103.607506,
98,90,76,65,91,96,93.87907,93.87907,93.87907,93.87907,103.57273,
96,92,77,63,91,95,93.87907,93.87907,93.87907,93.87907,103.78393,
97,88,75,63,94,95,93.87907,93.87907,93.87907,93.87907,103.71427,
97,89,76,63,90,95,93.87907,93.87907,93.87907,93.87907,103.64387,
92,88,75,63,90,96,93.87907,93.87907,93.87907,93.87907,103.78393,
96,89,77,63,90,96,93.87907,93.87907,93.87907,93.87907,103.74909,
97,88,76,63,90,95,93.87907,93.87907,93.87907,93.87907,103.607506,
97,87,75,63,93,95,93.87907,93.87907,93.87907,93.87907,103.26107,
97,87,71,61,90,94,93.87907,93.87907,93.87907,93.87907,150.29327,
96,88,74,61,90,95,93.87907,93.87907,93.87907,93.87907,150.8044,
97,87,74,60,88,95,93.87907,93.87907,93.87907,93.87907,150.49751,
97,87,75,60,89,95,93.87907,93.87907,93.87907,93.87907,150.39421,
96,88,75,60,89,96,93.87907,93.87907,93.87907,93.87907,150.39421,
96,88,74,60,88,91,93.87907,93.87907,93.87907,93.87907,149.98857,
98,88,74,59,89,99,93.87907,93.87907,93.87907,93.87907,149.98857,
97,88,74,61,90,95,93.87907,93.87907,93.87907,93.87907,149.98857,
97,88,74,61,90,95,93.87907,93.87907,93.87907,93.87907,150.29327,
96,87,71,61,90,95,93.87907,93.87907,93.87907,93.87907,150.90683,
96,88,75,60,90,95,93.87907,93.87907,93.87907,93.87907,150.49751,
98,87,74,63,91,95,93.87907,93.87907,93.87907,93.87907,150.90683,
96,88,73,58,89,94,93.87907,93.87907,93.87907,93.87907,207.73865,
99,88,72,58,89,97,93.87907,93.87907,93.87907,93.87907,207.53905,
97,91,73,58,89,95,93.87907,93.87907,93.87907,93.87907,207.73865,
95,87,72,58,89,95,93.87907,93.87907,93.87907,93.87907,207.53905,
96,89,75,59,90,96,93.87907,93.87907,93.87907,93.87907,207.94162,
97,88,73,58,90,96,93.87907,93.87907,93.87907,93.87907,207.53905,
96,87,72,59,93,95,93.87907,93.87907,93.87907,93.87907,207.94162,
97,88,73,58,89,95,93.87907,93.87907,93.87907,93.87907,208.1432,
97,90,73,58,90,95,93.87907,93.87907,93.87907,93.87907,208.1432,
97,90,72,59,90,96,93.87907,93.87907,93.87907,93.87907,209.36159,
97,88,73,58,91,97,93.87907,93.87907,93.87907,93.87907,209.56453,
97,87,72,56,86,96,93.87907,93.87907,93.87907,93.87907,209.36159,
96,88,71,56,89,92,93.87907,93.87907,93.87907,93.87907,249.85904,
95,88,72,56,89,95,93.87907,93.87907,93.87907,93.87907,250.42775,
97,88,72,56,88,95,93.87907,93.87907,93.87907,93.87907,250.42775,
95,87,72,56,90,95,93.87907,93.87907,93.87907,93.87907,251.2871,
97,87,72,56,93,96,93.87907,93.87907,93.87907,93.87907,251.2871,
97,88,69,56,89,95,93.87907,93.87907,93.87907,93.87907,250.14133,
96,88,71,56,89,95,93.87907,93.87907,93.87907,93.87907,250.14133,
100,88,71,55,89,94,93.87907,93.87907,93.87907,93.87907,250.14133,
97,88,71,55,87,90,93.87907,93.87907,93.87907,93.87907,250.42775,
97,87,70,54,89,95,93.87907,93.87907,93.87907,93.87907,250.14133,
97,88,70,55,90,95,93.87907,93.87907,93.87907,93.87907,250.99776,
100,88,71,55,89,95,93.87907,93.87907,93.87907,93.87907,250.99776,
96,89,68,54,89,95,93.87907,93.87907,93.87907,93.87907,305.95392,
97,89,70,54,89,94,93.87907,93.87907,93.87907,93.87907,304.74017,
97,88,72,55,90,96,93.87907,93.87907,93.87907,93.87907,304.74017,
97,87,70,54,91,95,93.87907,93.87907,93.87907,93.87907,303.5359,
95,88,70,54,89,95,93.87907,93.87907,93.87907,93.87907,303.5359,
95,87,70,54,89,95,93.87907,93.87907,93.87907,93.87907,303.5359,
98,90,71,54,91,95,93.87907,93.87907,93.87907,93.87907,303.5359,
96,88,70,55,91,95,93.87907,93.87907,93.87907,93.87907,303.5359,
94,88,70,54,89,97,93.87907,93.87907,93.87907,93.87907,303.93448,
100,88,70,55,90,94,93.87907,93.87907,93.87907,93.87907,305.145,
96,88,70,54,90,97,93.87907,93.87907,93.87907,93.87907,305.145,
97,88,70,54,89,95,93.87907,93.87907,93.87907,93.87907,305.548,
99,88,69,53,89,95,93.87907,93.87907,93.87907,93.87907,353.11932,
97,88,70,54,89,95,93.87907,93.87907,93.87907,93.87907,352.09167,
96,84,70,53,87,94,93.87907,93.87907,93.87907,93.87907,350.04535,
97,91,70,53,89,95,93.87907,93.87907,93.87907,93.87907,346.51666,
97,90,71,53,88,95,93.87907,93.87907,93.87907,93.87907,348.02155,
97,88,69,54,89,95,93.87907,93.87907,93.87907,93.87907,347.52008,
96,87,69,52,88,95,93.87907,93.87907,93.87907,93.87907,347.52008,
98,88,69,53,89,96,93.87907,93.87907,93.87907,93.87907,348.02155,
97,88,69,53,87,94,93.87907,93.87907,93.87907,93.87907,349.03464,
97,87,69,53,88,94,93.87907,93.87907,93.87907,93.87907,349.03464,
95,89,69,52,88,93,93.87907,93.87907,93.87907,93.87907,347.0167,
97,88,69,54,89,96,93.87907,93.87907,93.87907,93.87907,347.52008,
96,88,69,56,90,95,93.87907,93.87907,93.87907,93.87907,351.0697,
97,86,70,53,89,96,93.87907,93.87907,93.87907,93.87907,352.09167,
97,90,68,52,92,99,93.87907,93.87907,93.87907,93.87907,357.28995,
97,88,68,51,90,95,93.87907,93.87907,93.87907,93.87907,363.16296,
97,89,69,52,89,95,93.87907,93.87907,93.87907,93.87907,364.79025,
97,87,69,52,88,95,93.87907,93.87907,93.87907,93.87907,371.9879,
97,88,69,55,90,95,93.87907,93.87907,93.87907,93.87907,400.05725,
96,88,69,52,89,96,93.87907,93.87907,93.87907,93.87907,403.88458,
97,87,68,52,89,98,93.87907,93.87907,93.87907,93.87907,401.96024,
96,88,68,52,88,94,93.87907,93.87907,93.87907,93.87907,396.90765,
96,87,68,52,86,89,93.87907,93.87907,93.87907,93.87907,400.6865,
96,88,69,54,91,95,93.87907,93.87907,93.87907,93.87907,400.6865,
97,88,69,52,89,94,93.87907,93.87907,93.87907,93.87907,455.64743,
97,88,68,52,87,94,93.87907,93.87907,93.87907,93.87907,455.64743,
97,88,68,52,89,94,93.87907,93.87907,93.87907,93.87907,455.64743,
97,87,67,53,89,94,93.87907,93.87907,93.87907,93.87907,457.21448,
97,90,69,53,89,97,93.87907,93.87907,93.87907,93.87907,454.86942,
96,88,68,51,90,95,93.87907,93.87907,93.87907,93.87907,453.31042,
97,88,71,53,89,94,93.87907,93.87907,93.87907,93.87907,451.77057,
97,88,68,52,89,95,93.87907,93.87907,93.87907,93.87907,453.31042,
97,88,70,53,90,96,93.87907,93.87907,93.87907,93.87907,454.86942,
96,88,69,51,85,95,93.87907,93.87907,93.87907,93.87907,454.86942,
99,87,68,51,88,92,93.87907,93.87907,93.87907,93.87907,450.99915,
96,88,68,52,88,94,93.87907,93.87907,93.87907,93.87907,451.77057,
97,87,69,52,89,96,93.87907,93.87907,93.87907,93.87907,497.4692,
96,87,68,52,88,94,93.87907,93.87907,93.87907,93.87907,500.16745,
97,87,67,51,86,90,93.87907,93.87907,93.87907,93.87907,503.8058,
96,87,71,52,88,94,93.87907,93.87907,93.87907,93.87907,503.8058,
96,88,68,50,88,95,93.87907,93.87907,93.87907,93.87907,501.0803,
