E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
99,82,96,92,96,98,93.87907,93.87907,93.87907,93.87907,400.6865,
100,75,67,88,85,98,93.87907,93.87907,93.87907,93.87907,444.92264,
99,76,68,88,85,96,93.87907,93.87907,93.87907,93.87907,446.42892,
99,75,66,87,85,96,93.87907,93.87907,93.87907,93.87907,445.68024,
100,75,66,87,85,97,93.87907,93.87907,93.87907,93.87907,447.18912,
99,75,65,88,85,96,93.87907,93.87907,93.87907,93.87907,449.47058,
99,75,66,87,85,97,93.87907,93.87907,93.87907,93.87907,449.47058,
100,76,66,87,84,97,93.87907,93.87907,93.87907,93.87907,454.86942,
99,75,68,89,85,97,93.87907,93.87907,93.87907,93.87907,454.0858,
100,75,66,88,84,96,93.87907,93.87907,93.87907,93.87907,451.77057,
99,75,66,88,85,98,93.87907,93.87907,93.87907,93.87907,449.47058,
99,75,66,87,85,96,93.87907,93.87907,93.87907,93.87907,447.18912,
99,75,68,88,86,96,93.87907,93.87907,93.87907,93.87907,447.18912,
100,74,60,86,83,97,93.87907,93.87907,93.87907,93.87907,497.4692,
99,74,60,87,82,96,93.87907,93.87907,93.87907,93.87907,499.2677,
99,74,60,87,84,98,93.87907,93.87907,93.87907,93.87907,500.16745,
99,73,61,87,84,96,93.87907,93.87907,93.87907,93.87907,499.2677,
99,74,60,87,84,98,93.87907,93.87907,93.87907,93.87907,498.37335,
99,73,60,88,83,97,93.87907,93.87907,93.87907,93.87907,497.4692,
99,73,60,87,83,98,93.87907,93.87907,93.87907,93.87907,497.4692,
99,74,60,88,83,97,93.87907,93.87907,93.87907,93.87907,497.4692,
100,73,60,86,83,97,93.87907,93.87907,93.87907,93.87907,498.37335,
99,73,60,87,83,97,93.87907,93.87907,93.87907,93.87907,497.4692,
100,73,61,86,83,96,93.87907,93.87907,93.87907,93.87907,498.37335,
99,73,61,87,83,97,93.87907,93.87907,93.87907,93.87907,500.16745,
100,73,61,87,84,97,93.87907,93.87907,93.87907,93.87907,501.9833,
99,73,62,88,83,96,93.87907,93.87907,93.87907,93.87907,505.63873,
99,73,61,87,84,96,93.87907,93.87907,93.87907,93.87907,507.47833,
99,73,61,87,84,96,93.87907,93.87907,93.87907,93.87907,507.47833,
99,73,61,87,84,97,93.87907,93.87907,93.87907,93.87907,509.3363,
100,72,61,86,83,97,93.87907,93.87907,93.87907,93.87907,498.37335,
99,73,62,87,83,96,93.87907,93.87907,93.87907,93.87907,505.63873,
99,73,62,88,83,97,93.87907,93.87907,93.87907,93.87907,510.27368,
99,73,62,87,84,96,93.87907,93.87907,93.87907,93.87907,511.19717,
99,73,60,86,84,96,93.87907,93.87907,93.87907,93.87907,507.47833,
99,74,61,86,83,96,93.87907,93.87907,93.87907,93.87907,503.8058,
99,74,61,86,83,96,93.87907,93.87907,93.87907,93.87907,507.47833,
99,79,95,92,86,97,93.87907,93.87907,93.87907,93.87907,444.92264,
99,79,95,91,86,98,93.87907,93.87907,93.87907,93.87907,444.92264,
99,79,96,92,85,97,93.87907,93.87907,93.87907,93.87907,441.1942,
99,79,96,92,85,97,93.87907,93.87907,93.87907,93.87907,441.1942,
99,78,95,92,87,98,93.87907,93.87907,93.87907,93.87907,444.92264,
99,79,95,92,87,97,93.87907,93.87907,93.87907,93.87907,448.7065,
99,79,95,91,86,97,93.87907,93.87907,93.87907,93.87907,446.42892,
100,79,95,92,87,96,93.87907,93.87907,93.87907,93.87907,444.16968,
99,79,95,92,86,98,93.87907,93.87907,93.87907,93.87907,442.67438,
100,80,96,93,86,97,93.87907,93.87907,93.87907,93.87907,442.67438,
99,79,95,91,86,97,93.87907,93.87907,93.87907,93.87907,444.92264,
99,80,96,93,86,97,93.87907,93.87907,93.87907,93.87907,444.16968,
99,81,96,91,90,98,93.87907,93.87907,93.87907,93.87907,400.6865,
99,80,95,92,89,97,93.87907,93.87907,93.87907,93.87907,401.32285,
99,79,97,93,89,97,93.87907,93.87907,93.87907,93.87907,402.60168,
99,80,96,92,89,99,93.87907,93.87907,93.87907,93.87907,400.6865,
99,80,97,92,92,98,93.87907,93.87907,93.87907,93.87907,400.05725,
100,80,95,91,91,98,93.87907,93.87907,93.87907,93.87907,398.16025,
100,80,95,92,91,99,93.87907,93.87907,93.87907,93.87907,400.6865,
99,81,95,92,91,98,93.87907,93.87907,93.87907,93.87907,405.17465,
99,80,95,91,91,97,93.87907,93.87907,93.87907,93.87907,403.88458,
99,80,96,91,90,97,93.87907,93.87907,93.87907,93.87907,401.32285,
100,80,96,92,91,99,93.87907,93.87907,93.87907,93.87907,402.60168,
99,80,96,92,90,99,93.87907,93.87907,93.87907,93.87907,401.32285,
99,81,97,93,99,100,93.87907,93.87907,93.87907,93.87907,346.0147,
100,82,96,92,99,100,93.87907,93.87907,93.87907,93.87907,346.51666,
99,82,96,91,99,99,93.87907,93.87907,93.87907,93.87907,346.51666,
99,81,96,92,99,100,93.87907,93.87907,93.87907,93.87907,347.0167,
99,82,96,93,98,99,93.87907,93.87907,93.87907,93.87907,354.15536,
100,82,96,92,99,99,93.87907,93.87907,93.87907,93.87907,352.09167,
99,81,96,92,100,100,93.87907,93.87907,93.87907,93.87907,350.04535,
98,81,96,92,100,100,93.87907,93.87907,93.87907,93.87907,351.57898,
99,81,96,91,99,98,93.87907,93.87907,93.87907,93.87907,353.63968,
100,81,96,92,99,101,93.87907,93.87907,93.87907,93.87907,349.5383,
100,81,96,91,98,100,93.87907,93.87907,93.87907,93.87907,353.63968,
99,82,96,92,99,100,93.87907,93.87907,93.87907,93.87907,349.03464,
99,81,96,92,100,99,93.87907,93.87907,93.87907,93.87907,305.548,
98,82,96,92,99,100,93.87907,93.87907,93.87907,93.87907,306.35565,
98,82,97,92,98,99,93.87907,93.87907,93.87907,93.87907,305.548,
99,81,96,92,99,100,93.87907,93.87907,93.87907,93.87907,305.95392,
99,81,97,92,100,99,93.87907,93.87907,93.87907,93.87907,304.74017,
100,82,97,92,98,99,93.87907,93.87907,93.87907,93.87907,304.3359,
99,82,96,92,99,100,93.87907,93.87907,93.87907,93.87907,307.1748,
99,82,96,92,99,99,93.87907,93.87907,93.87907,93.87907,309.63834,
99,82,97,92,100,99,93.87907,93.87907,93.87907,93.87907,306.35565,
100,81,96,92,99,99,93.87907,93.87907,93.87907,93.87907,305.95392,
100,81,97,92,99,99,93.87907,93.87907,93.87907,93.87907,303.5359,
99,81,96,92,99,100,93.87907,93.87907,93.87907,93.87907,304.74017,
100,81,96,92,99,101,93.87907,93.87907,93.87907,93.87907,249.57326,
100,82,96,92,99,100,93.87907,93.87907,93.87907,93.87907,250.42775,
100,81,96,92,99,101,93.87907,93.87907,93.87907,93.87907,252.14937,
99,82,95,93,98,99,93.87907,93.87907,93.87907,93.87907,253.30434,
100,81,96,92,99,101,93.87907,93.87907,93.87907,93.87907,250.99776,
100,81,96,92,99,100,93.87907,93.87907,93.87907,93.87907,250.99776,
99,82,97,92,99,100,93.87907,93.87907,93.87907,93.87907,253.01656,
99,82,96,92,100,99,93.87907,93.87907,93.87907,93.87907,251.57098,
99,82,96,91,99,100,93.87907,93.87907,93.87907,93.87907,250.42775,
99,81,96,93,98,99,93.87907,93.87907,93.87907,93.87907,250.71068,
99,82,97,92,98,99,93.87907,93.87907,93.87907,93.87907,249.57326,
99,82,96,91,99,98,93.87907,93.87907,93.87907,93.87907,249.85904,
99,84,97,92,100,99,93.87907,93.87907,93.87907,93.87907,202.64018,
99,84,97,92,99,100,93.87907,93.87907,93.87907,93.87907,200.93288,
