E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
95,87,94,91,95,95,93.87907,93.87907,93.87907,93.87907,102.116455,
93,85,96,96,95,95,93.87907,93.87907,93.87907,93.87907,102.050255,
89,89,95,95,95,95,93.87907,93.87907,93.87907,93.87907,102.414505,
93,89,94,96,96,96,93.87907,93.87907,93.87907,93.87907,101.88533,
97,88,95,95,96,99,93.87907,93.87907,93.87907,93.87907,101.37049,
95,87,96,95,96,96,93.87907,93.87907,93.87907,93.87907,102.08374,
95,88,95,96,100,96,93.87907,93.87907,93.87907,93.87907,102.050255,
95,89,96,95,96,95,93.87907,93.87907,93.87907,93.87907,101.37049,
97,88,95,95,95,95,93.87907,93.87907,93.87907,93.87907,99.64292,
96,88,96,98,96,95,93.87907,93.87907,93.87907,93.87907,99.05776,
98,88,94,96,95,94,93.87907,93.87907,93.87907,93.87907,97.984406,
94,89,95,95,95,95,93.87907,93.87907,93.87907,93.87907,98.62717,
86,87,95,95,95,97,93.87907,93.87907,93.87907,93.87907,155.14929,
91,87,95,95,95,94,93.87907,93.87907,93.87907,93.87907,153.5267,
90,88,96,95,95,95,93.87907,93.87907,93.87907,93.87907,156.25523,
90,87,95,95,95,96,93.87907,93.87907,93.87907,93.87907,156.81175,
91,86,91,95,96,95,93.87907,93.87907,93.87907,93.87907,154.49727,
91,87,96,97,97,96,93.87907,93.87907,93.87907,93.87907,145.39609,
89,88,95,94,96,96,93.87907,93.87907,93.87907,93.87907,146.92265,
89,87,93,91,96,96,93.87907,93.87907,93.87907,93.87907,145.20653,
90,90,95,95,95,96,93.87907,93.87907,93.87907,93.87907,149.28304,
90,88,96,96,95,95,93.87907,93.87907,93.87907,93.87907,151.73459,
90,86,95,96,100,96,93.87907,93.87907,93.87907,93.87907,153.84915,
90,87,96,96,96,96,93.87907,93.87907,93.87907,93.87907,149.08272,
89,85,96,95,95,95,93.87907,93.87907,93.87907,93.87907,195.97153,
89,88,95,95,96,96,93.87907,93.87907,93.87907,93.87907,199.06522,
89,88,95,95,95,95,93.87907,93.87907,93.87907,93.87907,198.88306,
90,87,95,98,97,96,93.87907,93.87907,93.87907,93.87907,199.2506,
89,86,96,96,96,96,93.87907,93.87907,93.87907,93.87907,199.43767,
89,86,96,96,96,96,93.87907,93.87907,93.87907,93.87907,202.25867,
87,86,94,94,94,94,93.87907,93.87907,93.87907,93.87907,201.87943,
89,87,96,96,96,95,93.87907,93.87907,93.87907,93.87907,201.87943,
90,88,96,95,96,97,93.87907,93.87907,93.87907,93.87907,199.43767,
89,87,95,95,94,96,93.87907,93.87907,93.87907,93.87907,199.06522,
88,87,94,95,95,95,93.87907,93.87907,93.87907,93.87907,197.96565,
90,86,97,97,95,95,93.87907,93.87907,93.87907,93.87907,201.11998,
84,87,95,95,96,96,93.87907,93.87907,93.87907,93.87907,250.42775,
88,86,94,95,91,97,93.87907,93.87907,93.87907,93.87907,250.71068,
88,87,94,95,95,96,93.87907,93.87907,93.87907,93.87907,250.42775,
88,87,95,95,95,95,93.87907,93.87907,93.87907,93.87907,250.99776,
88,84,94,96,95,97,93.87907,93.87907,93.87907,93.87907,251.2871,
87,87,95,95,95,95,93.87907,93.87907,93.87907,93.87907,253.88864,
88,86,97,97,97,96,93.87907,93.87907,93.87907,93.87907,253.30434,
88,86,94,96,96,98,93.87907,93.87907,93.87907,93.87907,252.72716,
87,87,96,95,96,95,93.87907,93.87907,93.87907,93.87907,254.1813,
87,88,95,96,96,97,93.87907,93.87907,93.87907,93.87907,254.47624,
87,90,95,96,96,95,93.87907,93.87907,93.87907,93.87907,255.0613,
87,86,95,96,97,96,93.87907,93.87907,93.87907,93.87907,254.1813,
86,87,95,96,96,95,93.87907,93.87907,93.87907,93.87907,303.5359,
88,86,95,95,96,96,93.87907,93.87907,93.87907,93.87907,302.341,
83,87,95,95,95,95,93.87907,93.87907,93.87907,93.87907,302.738,
87,86,94,95,96,97,93.87907,93.87907,93.87907,93.87907,298.80038,
88,88,95,95,98,96,93.87907,93.87907,93.87907,93.87907,294.95447,
88,86,94,96,95,95,93.87907,93.87907,93.87907,93.87907,293.81577,
88,87,95,94,91,96,93.87907,93.87907,93.87907,93.87907,296.09985,
87,86,94,96,96,96,93.87907,93.87907,93.87907,93.87907,301.15536,
90,86,95,95,95,92,93.87907,93.87907,93.87907,93.87907,298.02402,
88,85,98,98,96,96,93.87907,93.87907,93.87907,93.87907,298.41534,
88,86,96,95,95,95,93.87907,93.87907,93.87907,93.87907,300.75815,
87,85,96,98,95,95,93.87907,93.87907,93.87907,93.87907,303.13553,
86,87,95,94,96,95,93.87907,93.87907,93.87907,93.87907,340.1127,
86,86,95,95,97,98,93.87907,93.87907,93.87907,93.87907,343.53424,
87,85,95,98,97,96,93.87907,93.87907,93.87907,93.87907,346.0147,
86,86,95,96,96,95,93.87907,93.87907,93.87907,93.87907,348.02155,
86,86,95,95,95,95,93.87907,93.87907,93.87907,93.87907,349.5383,
87,85,95,95,95,95,93.87907,93.87907,93.87907,93.87907,349.5383,
86,86,94,91,96,96,93.87907,93.87907,93.87907,93.87907,350.04535,
86,87,97,96,96,96,93.87907,93.87907,93.87907,93.87907,351.0697,
