E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
97,89,94,83,92,95,93.87907,93.87907,93.87907,93.87907,105.07942,
97,90,94,84,93,94,93.87907,93.87907,93.87907,93.87907,105.11631,
97,90,94,83,92,94,93.87907,93.87907,93.87907,93.87907,104.895996,
96,89,96,83,93,94,93.87907,93.87907,93.87907,93.87907,105.00569,
97,89,95,83,92,95,93.87907,93.87907,93.87907,93.87907,105.30253,
97,88,94,82,87,95,93.87907,93.87907,93.87907,93.87907,105.30253,
98,88,94,83,92,95,93.87907,93.87907,93.87907,93.87907,105.30253,
96,88,94,83,91,93,93.87907,93.87907,93.87907,93.87907,105.07942,
94,88,94,82,92,94,93.87907,93.87907,93.87907,93.87907,105.48667,
96,91,94,83,92,92,93.87907,93.87907,93.87907,93.87907,105.37566,
95,89,96,84,93,94,93.87907,93.87907,93.87907,93.87907,105.826035,
96,88,94,82,92,94,93.87907,93.87907,93.87907,93.87907,105.26398,
95,89,97,83,92,94,93.87907,93.87907,93.87907,93.87907,149.6845,
93,88,94,81,92,95,93.87907,93.87907,93.87907,93.87907,149.88562,
96,88,95,83,93,94,93.87907,93.87907,93.87907,93.87907,149.3833,
97,87,89,81,92,93,93.87907,93.87907,93.87907,93.87907,150.19011,
95,88,94,81,92,94,93.87907,93.87907,93.87907,93.87907,151.94196,
98,87,93,81,91,94,93.87907,93.87907,93.87907,93.87907,152.04747,
95,88,93,84,92,94,93.87907,93.87907,93.87907,93.87907,152.15192,
96,90,95,82,92,97,93.87907,93.87907,93.87907,93.87907,153.31483,
98,88,94,81,92,95,93.87907,93.87907,93.87907,93.87907,152.99585,
96,89,94,81,92,94,93.87907,93.87907,93.87907,93.87907,149.48248,
96,88,94,81,91,93,93.87907,93.87907,93.87907,93.87907,152.15192,
96,87,93,80,90,90,93.87907,93.87907,93.87907,93.87907,151.83766,
95,88,94,80,88,94,93.87907,93.87907,93.87907,93.87907,207.33965,
96,89,97,81,92,95,93.87907,93.87907,93.87907,93.87907,204.96315,
95,87,92,80,92,94,93.87907,93.87907,93.87907,93.87907,201.11998,
96,89,94,81,92,94,93.87907,93.87907,93.87907,93.87907,204.37914,
