E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
73,80,94,95,97,74,93.87907,93.87907,93.87907,93.87907,400.6865,
71,84,90,97,96,74,93.87907,93.87907,93.87907,93.87907,457.99652,
71,80,94,95,95,72,93.87907,93.87907,93.87907,93.87907,457.99652,
72,83,93,95,95,72,93.87907,93.87907,93.87907,93.87907,455.64743,
72,78,89,95,95,71,93.87907,93.87907,93.87907,93.87907,457.21448,
72,79,93,97,97,72,93.87907,93.87907,93.87907,93.87907,454.0858,
72,79,93,95,96,74,93.87907,93.87907,93.87907,93.87907,449.47058,
72,80,93,95,95,72,93.87907,93.87907,93.87907,93.87907,447.18912,
72,79,90,95,95,72,93.87907,93.87907,93.87907,93.87907,444.92264,
72,79,93,91,95,72,93.87907,93.87907,93.87907,93.87907,444.92264,
73,80,94,95,96,72,93.87907,93.87907,93.87907,93.87907,452.53983,
72,78,90,95,95,72,93.87907,93.87907,93.87907,93.87907,449.47058,
72,80,94,95,95,72,93.87907,93.87907,93.87907,93.87907,447.18912,
71,78,93,95,98,73,93.87907,93.87907,93.87907,93.87907,510.27368,
71,80,93,94,95,71,93.87907,93.87907,93.87907,93.87907,511.19717,
68,78,94,95,95,70,93.87907,93.87907,93.87907,93.87907,512.13794,
71,78,93,96,96,72,93.87907,93.87907,93.87907,93.87907,511.19717,
71,78,93,96,99,73,93.87907,93.87907,93.87907,93.87907,514.0169,
71,77,95,95,96,72,93.87907,93.87907,93.87907,93.87907,515.91064,
70,78,93,95,95,70,93.87907,93.87907,93.87907,93.87907,514.0169,
71,78,96,96,96,72,93.87907,93.87907,93.87907,93.87907,513.0727,
70,82,93,95,96,72,93.87907,93.87907,93.87907,93.87907,514.0169,
71,78,94,95,97,72,93.87907,93.87907,93.87907,93.87907,512.13794,
72,79,93,96,96,72,93.87907,93.87907,93.87907,93.87907,507.47833,
72,78,93,96,95,72,93.87907,93.87907,93.87907,93.87907,506.5577,
71,80,93,95,96,71,93.87907,93.87907,93.87907,93.87907,501.9833,
