E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
71,87,49,87,59,46,93.87907,93.87907,93.87907,93.87907,102.58185,
70,84,47,87,58,45,93.87907,93.87907,93.87907,93.87907,102.64918,
71,85,49,87,59,46,93.87907,93.87907,93.87907,93.87907,102.68286,
70,80,47,87,58,46,93.87907,93.87907,93.87907,93.87907,102.817696,
71,83,43,87,58,45,93.87907,93.87907,93.87907,93.87907,102.817696,
69,84,47,86,58,45,93.87907,93.87907,93.87907,93.87907,102.988846,
69,84,47,84,58,45,93.87907,93.87907,93.87907,93.87907,103.125656,
70,84,47,86,56,45,93.87907,93.87907,93.87907,93.87907,102.28175,
70,84,47,87,58,45,93.87907,93.87907,93.87907,93.87907,102.64918,
70,84,47,88,58,45,93.87907,93.87907,93.87907,93.87907,102.616295,
71,83,47,88,58,45,93.87907,93.87907,93.87907,93.87907,102.78475,
69,84,47,87,58,45,93.87907,93.87907,93.87907,93.87907,102.88675,
52,44,44,85,50,44,93.87907,93.87907,93.87907,93.87907,136.49532,
53,46,44,86,50,44,93.87907,93.87907,93.87907,93.87907,149.08272,
53,45,44,85,50,44,93.87907,93.87907,93.87907,93.87907,151.31956,
53,44,44,85,51,44,93.87907,93.87907,93.87907,93.87907,153.31483,
51,44,44,86,50,44,93.87907,93.87907,93.87907,93.87907,156.03128,
53,47,45,85,51,44,93.87907,93.87907,93.87907,93.87907,157.37627,
53,44,43,85,49,39,93.87907,93.87907,93.87907,93.87907,156.81175,
53,47,45,86,50,43,93.87907,93.87907,93.87907,93.87907,156.92426,
54,44,44,85,50,44,93.87907,93.87907,93.87907,93.87907,157.26344,
54,44,44,85,49,43,93.87907,93.87907,93.87907,93.87907,156.81175,
53,44,43,85,51,46,93.87907,93.87907,93.87907,93.87907,158.2866,
53,43,42,80,51,44,93.87907,93.87907,93.87907,93.87907,158.86127,
48,45,44,88,47,44,93.87907,93.87907,93.87907,93.87907,214.79298,
47,43,43,86,50,45,93.87907,93.87907,93.87907,93.87907,214.79298,
47,44,47,87,46,44,93.87907,93.87907,93.87907,93.87907,214.58005,
47,44,43,84,46,43,93.87907,93.87907,93.87907,93.87907,211.62431,
48,44,43,85,46,44,93.87907,93.87907,93.87907,93.87907,211.41937,
47,40,44,85,46,44,93.87907,93.87907,93.87907,93.87907,214.36897,
47,44,43,85,47,47,93.87907,93.87907,93.87907,93.87907,209.76929,
47,44,44,85,46,44,93.87907,93.87907,93.87907,93.87907,207.33965,
47,43,44,87,47,44,93.87907,93.87907,93.87907,93.87907,206.54233,
47,44,44,86,46,44,93.87907,93.87907,93.87907,93.87907,207.13884,
47,47,45,85,46,44,93.87907,93.87907,93.87907,93.87907,207.13884,
47,44,44,85,47,45,93.87907,93.87907,93.87907,93.87907,209.36159,
44,44,44,86,45,44,93.87907,93.87907,93.87907,93.87907,254.47624,
44,39,44,85,45,44,93.87907,93.87907,93.87907,93.87907,255.65161,
45,44,44,85,45,43,93.87907,93.87907,93.87907,93.87907,256.8422,
44,39,44,85,45,44,93.87907,93.87907,93.87907,93.87907,255.65161,
41,44,43,84,44,44,93.87907,93.87907,93.87907,93.87907,257.14218,
44,43,46,86,45,44,93.87907,93.87907,93.87907,93.87907,257.14218,
44,44,44,85,45,44,93.87907,93.87907,93.87907,93.87907,255.95216,
44,44,44,86,45,44,93.87907,93.87907,93.87907,93.87907,255.65161,
45,43,44,86,44,44,93.87907,93.87907,93.87907,93.87907,254.76958,
44,43,44,85,44,44,93.87907,93.87907,93.87907,93.87907,255.65161,
45,44,43,85,45,42,93.87907,93.87907,93.87907,93.87907,255.35532,
44,44,43,85,44,43,93.87907,93.87907,93.87907,93.87907,256.8422,
44,45,44,86,45,44,93.87907,93.87907,93.87907,93.87907,307.99146,
44,43,44,88,46,44,93.87907,93.87907,93.87907,93.87907,307.99146,
44,43,44,87,45,44,93.87907,93.87907,93.87907,93.87907,307.1748,
47,43,43,86,44,44,93.87907,93.87907,93.87907,93.87907,310.05203,
44,45,44,85,44,44,93.87907,93.87907,93.87907,93.87907,309.22757,
47,44,44,85,44,43,93.87907,93.87907,93.87907,93.87907,310.46863,
44,42,40,85,45,44,93.87907,93.87907,93.87907,93.87907,311.2988,
44,44,44,86,44,44,93.87907,93.87907,93.87907,93.87907,296.86667,
44,43,42,87,45,44,93.87907,93.87907,93.87907,93.87907,294.95447,
47,44,44,87,45,44,93.87907,93.87907,93.87907,93.87907,296.48413,
47,43,44,85,44,44,93.87907,93.87907,93.87907,93.87907,298.80038,
44,43,42,88,46,44,93.87907,93.87907,93.87907,93.87907,304.74017,
44,44,44,85,43,44,93.87907,93.87907,93.87907,105.75098,345.0209,
43,44,43,83,44,44,93.87907,93.87907,93.87907,105.41346,346.51666,
44,47,45,85,44,44,93.87907,93.87907,93.87907,105.977936,346.51666,
44,43,46,86,44,44,93.87907,93.87907,93.87907,106.709755,346.51666,
44,44,43,87,45,44,93.87907,93.87907,93.87907,106.74884,349.03464,
44,43,44,85,43,47,93.87907,93.87907,93.87907,106.35944,355.19717,
44,44,44,85,44,43,93.87907,93.87907,93.87907,106.59259,351.57898,
44,47,45,85,44,43,93.87907,93.87907,93.87907,105.675964,346.51666,
44,43,44,88,45,44,93.87907,93.87907,93.87907,107.3,357.81918,
44,44,44,86,44,44,93.87907,93.87907,93.87907,106.59259,349.5383,
44,44,44,86,43,44,93.87907,93.87907,93.87907,107.10207,352.09167,
44,44,44,85,43,39,93.87907,93.87907,93.87907,107.45893,352.09167,
47,44,43,85,43,44,93.87907,93.87907,93.87907,113.424805,396.90765,
44,44,44,86,44,44,93.87907,93.87907,93.87907,115.14508,400.05725,
44,44,48,86,44,44,93.87907,93.87907,93.87907,114.152306,400.6865,
44,44,44,85,43,42,93.87907,93.87907,93.87907,114.69443,411.72482,
43,43,44,83,44,43,93.87907,93.87907,93.87907,115.246155,396.90765,
44,44,43,84,44,42,93.87907,93.87907,93.87907,113.61881,398.16025,
43,46,45,85,44,43,93.87907,93.87907,93.87907,115.397484,400.6865,
40,44,43,85,44,44,93.87907,93.87907,93.87907,112.43228,407.77652,
44,44,44,85,44,42,93.87907,93.87907,93.87907,112.90161,402.60168,
43,44,44,87,44,43,93.87907,93.87907,93.87907,113.61881,404.5322,
44,44,44,85,44,44,93.87907,93.87907,93.87907,114.64543,400.6865,
45,44,43,85,44,44,93.87907,93.87907,93.87907,115.60192,400.6865,
44,42,40,86,44,44,93.87907,93.87907,93.87907,121.53304,444.92264,
43,44,44,84,46,45,93.87907,93.87907,93.87907,122.61152,445.68024,
44,44,43,84,43,42,93.87907,93.87907,93.87907,124.217834,444.92264,
40,44,44,85,43,43,93.87907,93.87907,93.87907,125.171074,446.42892,
43,44,44,86,44,44,93.87907,93.87907,93.87907,121.47371,444.92264,
44,43,44,85,44,44,93.87907,93.87907,93.87907,124.0928,447.18912,
44,44,45,86,44,42,93.87907,93.87907,93.87907,125.171074,446.42892,
44,43,44,86,44,43,93.87907,93.87907,93.87907,125.8836,445.68024,
45,44,43,84,44,44,93.87907,93.87907,93.87907,127.61453,444.92264,
43,44,44,85,44,44,93.87907,93.87907,93.87907,127.40926,446.42892,
44,42,39,85,44,44,93.87907,93.87907,93.87907,128.50362,444.92264,
44,44,43,85,44,44,93.87907,93.87907,93.87907,127.81624,444.92264,
44,43,42,80,44,44,93.87907,93.87907,93.87907,148.38824,497.4692,
44,44,44,85,44,43,93.87907,93.87907,93.87907,149.98857,497.4692,
44,43,43,84,40,44,93.87907,93.87907,93.87907,147.01909,500.16745,
44,44,46,86,44,44,93.87907,93.87907,93.87907,148.58537,497.4692,
44,44,44,88,46,44,93.87907,93.87907,93.87907,149.98857,497.4692,
44,44,47,86,44,44,93.87907,93.87907,93.87907,149.28304,497.4692,
44,44,44,86,44,44,93.87907,93.87907,93.87907,149.98857,497.4692,
44,44,43,85,44,44,93.87907,93.87907,93.87907,148.68176,497.4692,
40,43,43,85,44,42,93.87907,93.87907,93.87907,148.28752,499.2677,
44,44,43,85,44,44,93.87907,93.87907,93.87907,148.38824,502.8918,
43,43,39,86,44,44,93.87907,93.87907,93.87907,148.68176,510.27368,
44,43,43,83,42,44,93.87907,93.87907,93.87907,150.90683,505.63873,
44,48,45,85,44,44,93.87907,93.87907,93.87907,143.81404,496.5781,
45,44,44,85,43,43,93.87907,93.87907,93.87907,141.83092,487.7654,
44,43,42,82,44,44,93.87907,93.87907,93.87907,144.0908,493.02203,
44,44,44,86,44,44,93.87907,93.87907,93.87907,144.0908,498.37335,
44,43,42,84,45,44,93.87907,93.87907,93.87907,145.39609,499.2677,
44,44,44,85,44,43,93.87907,93.87907,93.87907,140.42688,484.30942,
43,44,44,86,44,44,93.87907,93.87907,93.87907,135.8543,478.3531,
47,43,44,83,43,44,93.87907,93.87907,93.87907,134.90613,470.03952,
43,44,43,85,44,44,93.87907,93.87907,93.87907,137.88528,476.67358,
40,44,43,85,44,44,93.87907,93.87907,93.87907,138.8025,482.59796,
44,43,44,87,45,44,93.87907,93.87907,93.87907,139.31068,487.7654,
43,44,44,85,44,44,93.87907,93.87907,93.87907,139.56706,492.1389,
44,43,44,89,46,44,93.87907,93.87907,93.87907,141.91751,465.16632,
44,43,44,85,43,39,93.87907,93.87907,93.87907,143.99849,464.35788,
44,43,43,85,44,43,93.87907,93.87907,93.87907,143.90623,466.77676,
44,44,43,85,44,44,93.87907,93.87907,93.87907,144.27562,464.35788,
44,43,44,88,45,44,93.87907,93.87907,93.87907,144.46176,465.16632,
