E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
75,85,95,64,52,67,93.87907,93.87907,93.87907,93.87907,109.61349,
75,84,95,64,52,68,93.87907,93.87907,93.87907,93.87907,117.695946,
75,84,96,65,52,68,93.87907,93.87907,93.87907,93.87907,119.17601,
75,84,95,68,52,68,93.87907,93.87907,93.87907,93.87907,119.455475,
75,85,94,64,52,69,93.87907,93.87907,93.87907,93.87907,120.252846,
76,84,94,65,56,69,93.87907,93.87907,93.87907,93.87907,120.423615,
75,84,94,64,50,63,93.87907,93.87907,93.87907,93.87907,120.30882,
75,84,95,65,55,68,93.87907,93.87907,93.87907,93.87907,120.48243,
75,83,96,65,52,68,93.87907,93.87907,93.87907,93.87907,119.852585,
76,84,94,64,52,71,93.87907,93.87907,93.87907,93.87907,120.13638,
75,84,94,65,53,70,93.87907,93.87907,93.87907,93.87907,120.19598,
75,84,93,64,53,68,93.87907,93.87907,93.87907,93.87907,120.770485,
73,86,95,64,52,67,93.87907,93.87907,93.87907,93.87907,155.81001,
74,86,94,64,52,67,93.87907,93.87907,93.87907,93.87907,156.03128,
72,85,95,64,52,67,93.87907,93.87907,93.87907,93.87907,155.70068,
72,84,94,64,52,66,93.87907,93.87907,93.87907,93.87907,155.58907,
72,84,96,64,52,67,93.87907,93.87907,93.87907,93.87907,155.58907,
73,85,98,64,52,67,93.87907,93.87907,93.87907,93.87907,155.70068,
72,84,94,66,52,68,93.87907,93.87907,93.87907,93.87907,156.03128,
74,84,94,64,52,66,93.87907,93.87907,93.87907,93.87907,156.14203,
72,84,95,64,51,67,93.87907,93.87907,93.87907,93.87907,156.25523,
72,84,95,64,52,67,93.87907,93.87907,93.87907,93.87907,156.25523,
73,83,95,64,52,67,93.87907,93.87907,93.87907,93.87907,156.70053,
73,83,95,65,55,68,93.87907,93.87907,93.87907,93.87907,156.70053,
71,83,95,66,52,65,93.87907,93.87907,93.87907,93.87907,207.33965,
71,83,94,62,52,65,93.87907,93.87907,93.87907,93.87907,207.53905,
74,84,94,64,52,65,93.87907,93.87907,93.87907,93.87907,208.1432,
73,85,95,63,52,67,93.87907,93.87907,93.87907,93.87907,207.13884,
71,83,93,58,51,64,93.87907,93.87907,93.87907,93.87907,208.1432,
71,84,94,63,51,64,93.87907,93.87907,93.87907,93.87907,208.34338,
71,83,93,59,52,65,93.87907,93.87907,93.87907,93.87907,208.74911,
72,85,96,63,51,64,93.87907,93.87907,93.87907,93.87907,208.95148,
72,83,94,63,50,60,93.87907,93.87907,93.87907,93.87907,208.95148,
71,84,95,63,51,65,93.87907,93.87907,93.87907,93.87907,209.36159,
73,84,95,63,51,65,93.87907,93.87907,93.87907,93.87907,209.36159,
71,83,94,64,54,66,93.87907,93.87907,93.87907,93.87907,208.95148,
71,83,91,64,52,64,93.87907,93.87907,93.87907,93.87907,242.4046,
70,83,94,63,52,63,93.87907,93.87907,93.87907,93.87907,243.75285,
69,84,94,62,50,63,93.87907,93.87907,93.87907,93.87907,245.11981,
71,82,95,63,50,63,93.87907,93.87907,93.87907,93.87907,247.6084,
73,84,94,62,50,63,93.87907,93.87907,93.87907,93.87907,249.57326,
70,83,92,63,50,63,93.87907,93.87907,93.87907,93.87907,249.85904,
68,84,93,62,51,63,93.87907,93.87907,93.87907,93.87907,250.42775,
70,83,94,61,46,63,93.87907,93.87907,93.87907,93.87907,251.2871,
70,83,93,61,46,64,93.87907,93.87907,93.87907,93.87907,250.71068,
70,83,94,62,50,63,93.87907,93.87907,93.87907,93.87907,251.57098,
70,83,96,63,51,64,93.87907,93.87907,93.87907,93.87907,252.43617,
71,83,94,62,50,64,93.87907,93.87907,93.87907,93.87907,255.0613,
69,83,66,53,50,61,93.87907,93.87907,93.87907,93.87907,307.1748,
69,84,61,51,52,61,93.87907,93.87907,93.87907,93.87907,305.95392,
67,83,58,48,49,61,93.87907,93.87907,93.87907,93.87907,307.5805,
71,83,58,48,50,61,93.87907,93.87907,93.87907,93.87907,308.81262,
69,84,63,50,50,61,93.87907,93.87907,93.87907,93.87907,310.05203,
68,84,59,49,50,61,93.87907,93.87907,93.87907,93.87907,310.05203,
68,84,60,50,49,61,93.87907,93.87907,93.87907,93.87907,309.22757,
68,83,62,50,50,61,93.87907,93.87907,93.87907,93.87907,310.05203,
68,85,59,50,50,61,93.87907,93.87907,93.87907,93.87907,311.2988,
68,85,60,47,50,65,93.87907,93.87907,93.87907,93.87907,310.88342,
67,85,59,49,50,61,93.87907,93.87907,93.87907,93.87907,310.88342,
71,83,59,49,49,60,93.87907,93.87907,93.87907,93.87907,310.46863,
66,47,46,46,48,60,93.87907,93.87907,93.87907,93.87907,363.16296,
67,43,46,48,48,61,93.87907,93.87907,93.87907,93.87907,363.70642,
66,48,47,51,49,60,93.87907,93.87907,93.87907,93.87907,363.16296,
66,51,47,47,48,60,93.87907,93.87907,93.87907,93.87907,363.16296,
66,48,46,47,49,60,93.87907,93.87907,93.87907,93.87907,363.16296,
67,49,47,48,49,61,93.87907,93.87907,93.87907,93.87907,363.16296,
65,48,46,47,48,61,93.87907,93.87907,93.87907,93.87907,363.16296,
67,47,46,49,50,61,93.87907,93.87907,93.87907,93.87907,362.6203,
67,48,49,48,49,61,93.87907,93.87907,93.87907,93.87907,363.16296,
67,46,43,47,48,60,93.87907,93.87907,93.87907,93.87907,363.16296,
66,47,46,48,48,61,93.87907,93.87907,93.87907,93.87907,362.08124,
68,47,46,47,49,64,93.87907,93.87907,93.87907,93.87907,361.011,
67,47,45,45,47,60,93.87907,93.87907,93.87907,93.87907,400.6865,
67,47,45,49,49,60,93.87907,93.87907,93.87907,93.87907,398.7926,
