E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
99,88,94,94,94,93,93.87907,93.87907,93.87907,93.87907,104.351616,
96,87,94,95,98,97,93.87907,93.87907,93.87907,93.87907,104.10193,
97,89,95,95,95,94,93.87907,93.87907,93.87907,93.87907,103.537964,
96,89,94,95,96,96,93.87907,93.87907,93.87907,93.87907,104.13767,
96,87,94,94,91,96,93.87907,93.87907,93.87907,93.87907,103.99555,
97,87,93,96,96,96,93.87907,93.87907,93.87907,93.87907,104.786415,
100,88,94,95,95,92,93.87907,93.87907,93.87907,93.87907,104.895996,
97,88,96,96,96,96,93.87907,93.87907,93.87907,93.87907,104.641014,
96,87,95,96,96,95,93.87907,93.87907,93.87907,93.87907,105.00569,
96,87,93,94,97,97,93.87907,93.87907,93.87907,93.87907,105.22704,
96,90,95,97,97,95,93.87907,93.87907,93.87907,93.87907,105.26398,
100,89,95,95,95,97,93.87907,93.87907,93.87907,93.87907,105.37566,
96,87,96,95,95,95,93.87907,93.87907,93.87907,93.87907,151.94196,
96,89,97,96,96,95,93.87907,93.87907,93.87907,93.87907,152.15192,
96,88,99,95,95,95,93.87907,93.87907,93.87907,93.87907,152.04747,
96,87,94,94,96,95,93.87907,93.87907,93.87907,93.87907,152.15192,
96,89,95,95,95,95,93.87907,93.87907,93.87907,93.87907,151.94196,
96,87,95,95,95,96,93.87907,93.87907,93.87907,93.87907,151.83766,
95,84,95,95,95,95,93.87907,93.87907,93.87907,93.87907,151.73459,
96,88,95,95,92,95,93.87907,93.87907,93.87907,93.87907,150.90683,
96,88,95,95,95,96,93.87907,93.87907,93.87907,93.87907,151.21454,
96,90,95,95,95,95,93.87907,93.87907,93.87907,93.87907,150.19011,
97,87,95,98,95,95,93.87907,93.87907,93.87907,93.87907,149.98857,
95,85,94,94,95,96,93.87907,93.87907,93.87907,93.87907,150.70088,
95,88,94,94,96,96,93.87907,93.87907,93.87907,93.87907,201.11998,
97,89,96,96,96,95,93.87907,93.87907,93.87907,93.87907,200.93288,
96,88,95,95,95,95,93.87907,93.87907,93.87907,93.87907,201.31035,
96,88,94,96,97,96,93.87907,93.87907,93.87907,93.87907,200.18158,
96,89,95,95,96,95,93.87907,93.87907,93.87907,93.87907,200.93288,
96,89,95,100,92,98,93.87907,93.87907,93.87907,93.87907,200.5561,
97,87,95,96,96,98,93.87907,93.87907,93.87907,93.87907,199.2506,
96,91,95,95,95,96,93.87907,93.87907,93.87907,93.87907,199.2506,
95,89,95,95,95,94,93.87907,93.87907,93.87907,93.87907,198.69803,
97,88,95,95,93,95,93.87907,93.87907,93.87907,93.87907,197.78148,
97,87,93,94,96,96,93.87907,93.87907,93.87907,93.87907,198.32848,
95,87,96,97,95,95,93.87907,93.87907,93.87907,93.87907,197.78148,
96,91,95,94,95,95,93.87907,93.87907,93.87907,93.87907,244.8432,
98,89,94,93,94,95,93.87907,93.87907,93.87907,93.87907,250.71068,
95,89,95,93,95,95,93.87907,93.87907,93.87907,93.87907,253.30434,
96,88,94,92,96,96,93.87907,93.87907,93.87907,93.87907,253.30434,
96,88,95,93,95,97,93.87907,93.87907,93.87907,93.87907,254.47624,
98,89,95,93,95,94,93.87907,93.87907,93.87907,93.87907,255.0613,
96,88,94,93,95,95,93.87907,93.87907,93.87907,93.87907,255.95216,
96,88,96,93,94,96,93.87907,93.87907,93.87907,93.87907,255.65161,
97,88,94,93,97,95,93.87907,93.87907,93.87907,93.87907,257.44055,
97,89,92,94,95,96,93.87907,93.87907,93.87907,93.87907,257.44055,
96,88,94,94,95,96,93.87907,93.87907,93.87907,93.87907,257.14218,
96,87,95,93,94,96,93.87907,93.87907,93.87907,93.87907,257.44055,
97,87,96,83,94,95,93.87907,93.87907,93.87907,93.87907,307.1748,
96,88,95,86,93,96,93.87907,93.87907,93.87907,93.87907,307.1748,
97,87,94,82,93,96,93.87907,93.87907,93.87907,93.87907,307.1748,
97,89,95,83,93,94,93.87907,93.87907,93.87907,93.87907,307.1748,
97,87,95,82,94,96,93.87907,93.87907,93.87907,93.87907,308.40292,
96,87,94,82,90,96,93.87907,93.87907,93.87907,93.87907,307.5805,
97,88,94,82,91,96,93.87907,93.87907,93.87907,93.87907,307.1748,
96,88,95,83,93,95,93.87907,93.87907,93.87907,93.87907,307.1748,
95,84,95,83,94,95,93.87907,93.87907,93.87907,93.87907,305.95392,
96,84,94,83,95,95,93.87907,93.87907,93.87907,93.87907,307.5805,
97,84,95,83,94,95,93.87907,93.87907,93.87907,93.87907,308.81262,
97,88,96,84,93,96,93.87907,93.87907,93.87907,93.87907,307.99146,
98,88,94,82,93,94,93.87907,93.87907,93.87907,93.87907,354.15536,
98,88,95,82,93,95,93.87907,93.87907,93.87907,93.87907,353.11932,
96,89,95,81,93,95,93.87907,93.87907,93.87907,93.87907,353.11932,
96,87,94,81,93,95,93.87907,93.87907,93.87907,93.87907,351.0697,
95,88,96,83,94,95,93.87907,93.87907,93.87907,93.87907,351.0697,
97,87,94,82,96,100,93.87907,93.87907,93.87907,93.87907,350.04535,
97,91,95,82,93,95,93.87907,93.87907,93.87907,93.87907,347.0167,
95,88,94,82,94,94,93.87907,93.87907,93.87907,93.87907,347.0167,
97,89,94,82,91,95,93.87907,93.87907,93.87907,93.87907,346.51666,
98,88,94,82,94,93,93.87907,93.87907,93.87907,93.87907,346.0147,
95,89,95,83,94,95,93.87907,93.87907,93.87907,93.87907,343.04187,
97,88,93,78,93,96,93.87907,93.87907,93.87907,93.87907,347.0167,
96,84,95,81,92,94,93.87907,93.87907,93.87907,93.87907,400.6865,
97,89,94,81,94,96,93.87907,93.87907,93.87907,93.87907,400.6865,
97,88,94,85,93,95,93.87907,93.87907,93.87907,93.87907,400.6865,
98,87,94,80,91,96,93.87907,93.87907,93.87907,93.87907,391.3419,
95,87,93,81,93,96,93.87907,93.87907,93.87907,93.87907,390.73032,
99,88,94,81,93,92,93.87907,93.87907,93.87907,93.87907,390.73032,
97,88,94,81,91,90,93.87907,93.87907,93.87907,93.87907,386.50238,
97,87,93,81,96,96,93.87907,93.87907,93.87907,93.87907,393.18243,
97,89,96,82,93,95,93.87907,93.87907,93.87907,93.87907,390.73032,
98,90,94,81,94,96,93.87907,93.87907,93.87907,93.87907,387.70145,
97,87,94,81,92,95,93.87907,93.87907,93.87907,93.87907,388.3083,
95,85,93,81,93,95,93.87907,93.87907,93.87907,93.87907,388.3083,
97,87,93,80,89,95,93.87907,93.87907,93.87907,93.87907,431.721,
97,89,94,81,93,95,93.87907,93.87907,93.87907,93.87907,430.2906,
98,89,95,82,93,96,93.87907,93.87907,93.87907,93.87907,427.457,
96,88,92,77,92,95,93.87907,93.87907,93.87907,93.87907,429.5788,
97,88,94,81,92,95,93.87907,93.87907,93.87907,93.87907,431.721,
96,89,94,83,94,95,93.87907,93.87907,93.87907,93.87907,433.87387,
96,88,93,80,91,96,93.87907,93.87907,93.87907,93.87907,433.87387,
99,89,94,80,92,93,93.87907,93.87907,93.87907,93.87907,436.78,
97,89,97,81,92,96,93.87907,93.87907,93.87907,93.87907,442.67438,
97,88,93,80,92,95,93.87907,93.87907,93.87907,93.87907,444.92264,
95,90,97,84,88,92,93.87907,93.87907,93.87907,93.87907,442.67438,
93,90,95,81,94,95,93.87907,93.87907,93.87907,93.87907,444.92264,
96,90,92,79,90,94,93.87907,93.87907,93.87907,93.87907,504.7176,
