E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
98,88,94,96,95,99,93.87907,93.87907,93.87907,93.87907,110.04418,
97,89,95,96,95,94,93.87907,93.87907,93.87907,93.87907,109.61349,
96,88,94,94,95,93,93.87907,93.87907,93.87907,93.87907,109.52822,
96,91,96,95,96,95,93.87907,93.87907,93.87907,93.87907,110.08785,
96,85,94,94,96,95,93.87907,93.87907,93.87907,93.87907,110.08785,
97,90,96,96,97,95,93.87907,93.87907,93.87907,93.87907,110.57017,
96,89,94,96,95,95,93.87907,93.87907,93.87907,93.87907,109.31451,
98,89,94,95,96,95,93.87907,93.87907,93.87907,93.87907,109.44302,
97,88,94,95,92,96,93.87907,93.87907,93.87907,93.87907,109.742355,
97,88,94,96,96,95,93.87907,93.87907,93.87907,93.87907,109.69882,
96,88,95,96,95,95,93.87907,93.87907,93.87907,93.87907,109.188644,
93,89,94,96,96,96,93.87907,93.87907,93.87907,93.87907,110.04418,
98,88,95,96,97,97,93.87907,93.87907,93.87907,93.87907,152.25642,
97,88,94,95,97,97,93.87907,93.87907,93.87907,93.87907,153.31483,
95,88,94,95,96,95,93.87907,93.87907,93.87907,93.87907,154.27936,
96,92,96,96,96,95,93.87907,93.87907,93.87907,93.87907,153.31483,
97,89,93,90,96,95,93.87907,93.87907,93.87907,93.87907,154.27936,
98,88,97,97,96,96,93.87907,93.87907,93.87907,93.87907,152.15192,
97,89,94,96,96,95,93.87907,93.87907,93.87907,93.87907,152.15192,
96,89,94,95,95,95,93.87907,93.87907,93.87907,93.87907,152.57155,
97,90,95,96,95,95,93.87907,93.87907,93.87907,93.87907,152.99585,
97,88,95,100,97,95,93.87907,93.87907,93.87907,93.87907,153.31483,
93,89,94,95,96,95,93.87907,93.87907,93.87907,93.87907,153.84915,
97,89,95,95,96,95,93.87907,93.87907,93.87907,93.87907,154.0641,
97,84,87,94,96,95,93.87907,93.87907,93.87907,93.87907,206.54233,
96,88,89,94,96,96,93.87907,93.87907,93.87907,93.87907,205.74965,
97,88,83,94,95,96,93.87907,93.87907,93.87907,93.87907,204.96315,
96,88,86,90,96,96,93.87907,93.87907,93.87907,93.87907,204.57103,
96,90,88,94,97,96,93.87907,93.87907,93.87907,93.87907,204.57103,
97,88,87,95,97,96,93.87907,93.87907,93.87907,93.87907,204.37914,
97,89,87,93,96,95,93.87907,93.87907,93.87907,93.87907,204.37914,
96,88,84,89,96,95,93.87907,93.87907,93.87907,93.87907,204.37914,
99,89,87,94,96,94,93.87907,93.87907,93.87907,93.87907,204.57103,
96,88,89,94,96,95,93.87907,93.87907,93.87907,93.87907,204.37914,
98,87,86,94,95,96,93.87907,93.87907,93.87907,93.87907,206.14404,
96,89,85,91,96,94,93.87907,93.87907,93.87907,93.87907,207.13884,
